PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	Jin, YC; Li, JY				Jin, Yuchang; Li, Junyi			Prospective Study of Posttraumatic Stress in Adolescents 6 and 24 Months After the 2010 Yushu Earthquake in China	JOURNAL OF NERVOUS AND MENTAL DISEASE			English	Article							SOCIAL SUPPORT; RISK-FACTORS; DISORDER; TRAUMA; SYMPTOMS; CHILDREN; VICTIMS; SURVIVORS; ADULTS; PTSD	Adolescents who have suffered through earthquakes often experience symptoms of posttraumatic stress disorder (PTSD). This particular population has received increasing attention from researchers. The goals of the present study are to describe longitudinally the prevalence and the severity of PTSD in adolescent survivors of the Yushu earthquake in China and to explore the risk factors which lead to psychiatric disorders. The PTSD Check List (Civilian Version) was used to assess the PTSD symptoms in participants. The rates of PTSD were found to be 10.9% after 6 months and 5.8% after 24 months. Bereavement, being buried in the ruins, and personal injury were found to be significant risk factors for the development of PTSD. We suggest that intervention strategies should be addressed and more attention should be paid to adolescents.	[Jin, Yuchang; Li, Junyi] Sichuan Normal Univ, Coll Teacher Educ, Chengdu 610068, Sichuan, Peoples R China	Jin, YC (reprint author), Sichuan Normal Univ, Coll Teacher Educ, 5 Jingan Rd, Chengdu 610068, Sichuan, Peoples R China.	Jinyuchang@gmail.com			National Social Science Foundation of China [12XSH019]; Ministry of Education of Humanities and Social Science Project of China [12YJA190009]	Supported by the National Social Science Foundation of China (grant no. 12XSH019) and the Ministry of Education of Humanities and Social Science Project of China (grant no. 12YJA190009). The authors appreciated this support both in finance and in spirit.		32	0	0	1	7	LIPPINCOTT WILLIAMS & WILKINS	PHILADELPHIA	TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, PA 19103 USA	0022-3018	1539-736X		J NERV MENT DIS	J. Nerv. Ment. Dis.	SEP	2015	203	9					679	683		10.1097/NMD.0000000000000351		5	Clinical Neurology; Psychiatry	Neurosciences & Neurology; Psychiatry	CR0TH	WOS:000361035600004	26252824	
J	Wei, GW				Wei, Guiwu			Approaches to Interval Intuitionistic Trapezoidal Fuzzy Multiple Attribute Decision Making with Incomplete Weight Information	INTERNATIONAL JOURNAL OF FUZZY SYSTEMS			English	Article						Multiple attribute decision making (MADM); Maximizing deviation method; Interval intuitionistic trapezoidal fuzzy numbers; Interval intuitionistic trapezoidal fuzzy weighted averaging (IITFWA) operator; Weight information	VAGUE SETS; OPERATORS	With respect to multiple attribute decision-making problems with interval intuitionistic trapezoidal fuzzy information, some operational laws of interval intuitionistic trapezoidal fuzzy numbers, score function, and accuracy function of interval intuitionistic trapezoidal fuzzy numbers are introduced. An optimization model based on the maximizing deviation method, by which the attribute weights can be determined, is established. For the special situations where the information about attribute weights is completely unknown, we establish another optimization model. By solving this model, we get a simple and exact formula, which can be used to determine the attribute weights. We utilize the interval intuitionistic trapezoidal fuzzy weighted averaging operator to aggregate the interval intuitionistic trapezoidal fuzzy information corresponding to each alternative, and then rank the alternatives and select the most desirable one(s) according to the score function and accuracy function. Finally, an illustrative example is given to verify the developed approach and to demonstrate its practicality and effectiveness.	Sichuan Normal Univ, Sch Business, Chengdu 610101, Peoples R China	Wei, GW (reprint author), Sichuan Normal Univ, Sch Business, Chengdu 610101, Peoples R China.	weiguiwu@163.com			Humanities and Social Sciences Foundation of Ministry of Education of the People's Republic of China [14YJCZH082]; construction plan of scientific research innovation team for colleges and universities in Sichuan Province [15TD0004]	The work was supported by the Humanities and Social Sciences Foundation of Ministry of Education of the People's Republic of China (14YJCZH082) and the construction plan of scientific research innovation team for colleges and universities in Sichuan Province (15TD0004).		31	38	38	5	21	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	1562-2479	2199-3211		INT J FUZZY SYST	Int. J. Fuzzy Syst.	SEP	2015	17	3					484	489		10.1007/s40815-015-0060-1		6	Automation & Control Systems; Computer Science, Artificial Intelligence	Automation & Control Systems; Computer Science	CQ6HU	WOS:000360706100012		
J	Xu, C; Liu, CM; Duan, MY; Wang, HK				Xu, Chao; Liu, Chunmei; Duan, Manyi; Wang, Haikuo			Elastic anisotropy and thermodynamic properties of chromium tetraboride from first-principles calculations	PHYSICA STATUS SOLIDI B-BASIC SOLID STATE PHYSICS			English	Article						CrB4; Debye model; elastic anisotropy; first-principles calculations; pressure; thermodynamic properties	SUPERHARD RHENIUM DIBORIDE; HIGH-PRESSURE; AMBIENT-PRESSURE; CRYSTALS; CRB4; TEMPERATURE; HARDNESS; INSTABILITIES; DENSIFICATION; CONSTANTS	First-principles calculations are performed to investigate the elastic anisotropy, and thermodynamic properties of chromium tetraboride (CrB4) under extreme P-T conditions. The calculated equilibrium lattice and the normalized crystal parameters as a function of pressure are in good agreement with the available experimental and theoretical data. Elastic constants C-ij are calculated in the pressure range of 0-50GPa, and the bulk modulus B, shear modulus G, and Young's modulus E are also obtained according to the Voigt-Reuss-Hill (VRH) approximation. Anisotropic indexes are employed to characterize the mechanical anisotropy. The bulk modulus and Young's modulus as a function of crystal orientations are also investigated. The obtained results suggest that CrB4 exhibits a pronounced elastic anisotropy. It is strongest along the b-axis in response to compression loading, and the {100} and {001} shear planes might be the cleavage planes. The elastic anisotropy of CrB4 may possibly limit its applications. Using the quasiharmonic Debye model, thermodynamic properties like Debye temperature, Gruneisen parameter, heat capacity, and expansion coefficient are also systematically explored under extreme P-T conditions.	[Xu, Chao; Liu, Chunmei] Wuhan Univ Sci & Technol, Coll Sci, Wuhan 430081, Peoples R China; [Duan, Manyi] Sichuan Normal Univ, Coll Phys & Elect Engn, Chengdu 610068, Peoples R China; [Wang, Haikuo] Henan Univ Technol, Coll Mat Sci & Engn, Zhengzhou 450007, Peoples R China	Xu, C (reprint author), Wuhan Univ Sci & Technol, Coll Sci, Wuhan 430081, Peoples R China.	chaoxuchina@foxmail.com			Wuhan University of Science and Technology [080179, 080178]	This work was supported by the start-up funds from Wuhan University of Science and Technology (grant no. 080179 and 080178).		57	0	0	2	12	WILEY-V C H VERLAG GMBH	WEINHEIM	BOSCHSTRASSE 12, D-69469 WEINHEIM, GERMANY	0370-1972	1521-3951		PHYS STATUS SOLIDI B	Phys. Status Solidi B-Basic Solid State Phys.	SEP	2015	252	9					1971	1980		10.1002/pssb.201552031		10	Physics, Condensed Matter	Physics	CQ5UM	WOS:000360671200010		
J	Lu, L; Wang, ZQ; Zhang, JH; Zhang, PF; Qiao, CH; Fan, CY; Ji, XL				Lu, Lu; Wang, Zhiqiang; Zhang, Jinghui; Zhang, Pengfei; Qiao, Chunhong; Fan, Chengyu; Ji, Xiaoling			Average intensity of M x N Gaussian array beams in oceanic turbulence	APPLIED OPTICS			English	Article							PARTIALLY COHERENT BEAMS; ATMOSPHERIC-TURBULENCE; PROPAGATION CHARACTERISTICS; BEHAVIOR; LIGHT; LASER	Based on the power spectrum of oceanic turbulence proposed by Nikishov, the analytical expressions for average intensity of M x N Gaussian array beams propagating in oceanic turbulence are derived, where the coherent and incoherent combinations are considered. Using the focused beam, the intensity can be received at the same point. The changes of the average intensity versus three oceanic parameters are investigated. (C) 2015 Optical Society of America	[Lu, Lu; Wang, Zhiqiang; Zhang, Jinghui; Zhang, Pengfei; Qiao, Chunhong; Fan, Chengyu] Chinese Acad Sci, Anhui Inst Opt & Fine Mech, Key Lab Atmospher Composit & Opt Radiat, Hefei 230031, Peoples R China; [Lu, Lu; Wang, Zhiqiang] Univ Sci & Technol China, Hefei 230026, Peoples R China; [Ji, Xiaoling] Sichuan Normal Univ, Dept Phys, Chengdu 610066, Peoples R China	Lu, L (reprint author), Chinese Acad Sci, Anhui Inst Opt & Fine Mech, Key Lab Atmospher Composit & Opt Radiat, Hefei 230031, Peoples R China.	luquanchengll@sina.com; cyfan@aiofm.ac.cn; jiXL100@163.com			National Natural Science Foundation of China (NSFC) [61405205, 61475105]	National Natural Science Foundation of China (NSFC) (61405205, 61475105).		26	6	6	5	16	OPTICAL SOC AMER	WASHINGTON	2010 MASSACHUSETTS AVE NW, WASHINGTON, DC 20036 USA	1559-128X	2155-3165		APPL OPTICS	Appl. Optics	SEP 1	2015	54	25					7500	7507		10.1364/AO.54.007500		8	Optics	Optics	CQ1GB	WOS:000360344200007	26368869	
J	Zhou, L; Zou, X; Tian, MJ; Lei, FY; Zheng, QJ; Sun, T; Lin, DM				Zhou, Lin; Zou, Xiao; Tian, Mijie; Lei, Fengying; Zheng, Qiaoji; Sun, Ting; Lin, Dunmin			Improved piezoelectric and bright up-conversion photoluminescent properties in Ho-doped Bi0.5Na0.5TiO3-BaTiO3 lead-free ceramics	JOURNAL OF MATERIALS SCIENCE-MATERIALS IN ELECTRONICS			English	Article							ELECTRICAL-PROPERTIES; DEPOLARIZATION TEMPERATURE; FERROELECTRIC CERAMICS; MICROSTRUCTURE; MNO2	Lead-free ceramics of 0.94(Bi1-x Ho (x) Na)(0.5)TiO3-0.06BaTiO(3) have been prepared by a conventional solid reaction method and their piezoelectric, ferroelectric and photoluminescent properties have been studied. After the partial substitution of Ho3+ for Bi3+, a new Bi0.5Na0.5TiO3-based solid solution with a pure perovskite structure is formed. The doping of Ho3+ has no obvious influence on the crystal structure of the ceramics. After the addition of a small amount of Ho3+ (x = 0.015), the piezoelectricity (d (33) = 187 pC/N, k (p) = 41.1 %, respectively) and ferroelectricity (P (r) = 25.2 mu C/cm(2)) of ceramics are enhanced. The down-conversion and up-conversion photoluminescence of the ceramics are observed. A green down-conversion emission band at 548 nm is observed which is from the S-5(2) -> I-5(8) transition of Ho3+; the main down-conversion excitation bands located at 410-500 nm is due to the I-5(8) -> (5)G(5, 6) transitions, and the maximum brightness of down-conversion photoluminescence are obtained at x = 0.015. The ceramic with x = 0.01 exhibits the maximum value of the up-conversion emission at 475 nm, which is attributed to the F-5(3) -> I-5(8) transition. Our study shows that the ceramics with x = 0.01-0.02 exhibit simultaneously good piezoelectricity, strong ferroelectricity and excellent photoluminescence, suggesting a potential application in the electro-optic devices.	[Zhou, Lin; Zou, Xiao; Tian, Mijie; Lei, Fengying; Zheng, Qiaoji; Sun, Ting; Lin, Dunmin] Sichuan Normal Univ, Coll Chem & Mat Sci, Chengdu 610066, Peoples R China	Lin, DM (reprint author), Sichuan Normal Univ, Coll Chem & Mat Sci, Chengdu 610066, Peoples R China.	ddmd222@sicnu.edu.cn	Lin, Dunmin/D-6765-2012	Lin, Dunmin/0000-0002-2245-6717	Projects of Education Department of Sichuan Province [15ZA0037, 15ZB0032]	This work was supported by the Projects of Education Department of Sichuan Province (15ZA0037 and 15ZB0032).		35	1	1	6	25	SPRINGER	DORDRECHT	VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS	0957-4522	1573-482X		J MATER SCI-MATER EL	J. Mater. Sci.-Mater. Electron.	SEP	2015	26	9					6979	6985		10.1007/s10854-015-3317-4		7	Engineering, Electrical & Electronic; Materials Science, Multidisciplinary; Physics, Applied; Physics, Condensed Matter	Engineering; Materials Science; Physics	CO8XC	WOS:000359454500090		
J	Zhou, LG; Lu, D; Fujita, H				Zhou, Ligang; Lu, Dong; Fujita, Hamido			The performance of corporate financial distress prediction models with features selection guided by domain knowledge and data mining approaches	KNOWLEDGE-BASED SYSTEMS			English	Article						Financial distress prediction; Features selection; Domain knowledge; Data mining	BANKRUPTCY PREDICTION; VARIABLE SELECTION; NEURAL-NETWORKS; HYBRID	Experts in finance and accounting select feature subset for corporate financial distress prediction according to their professional understanding of the characteristics of the features, while researchers in data mining often believe that data alone can tell everything and they use various mining techniques to search the feature subset without considering the financial and accounting meanings of the features. This paper investigates the performance of different financial distress prediction models with features selection approaches based on domain knowledge or data mining techniques. The empirical results show that there is no significant difference between the best classification performance of models with features selection guided by data mining techniques and that by domain knowledge. However, the combination of domain knowledge and genetic algorithm based features selection method can outperform unique domain knowledge and unique data mining based features selection method on AUC performance. (C) 2015 Elsevier B.V. All rights reserved.	[Zhou, Ligang] Macau Univ Sci & Technol, Sch Business, Taipa, Peoples R China; [Lu, Dong] Sichuan Normal Univ, Sch Business, Chengdu, Sichuan Provinc, Peoples R China; [Fujita, Hamido] Iwate Prefectural Univ, Fac Software & Informat Sci, Takizawa, Iwate, Japan	Zhou, LG (reprint author), Macau Univ Sci & Technol, Sch Business, Taipa, Peoples R China.	mrlgzhou@gmail.com; dlu@sicnu.edu.cn; issam@iwate-pu.ac.jp		Fujita, Hamido/0000-0001-5256-210X				33	6	6	4	35	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0950-7051	1872-7409		KNOWL-BASED SYST	Knowledge-Based Syst.	SEP	2015	85						52	61		10.1016/j.knosys.2015.04.017		10	Computer Science, Artificial Intelligence	Computer Science	CO7HU	WOS:000359331000004		
J	Cai, L; Xu, T; Shen, JY; Xiang, WX				Cai, Li; Xu, Tan; Shen, Junying; Xiang, Wenxin			Highly efficient photocatalytic treatment of mixed dyes wastewater via visible-light-driven AgI-Ag3PO4/MWCNTs	MATERIALS SCIENCE IN SEMICONDUCTOR PROCESSING			English	Article; Proceedings Paper	23rd International-Materials-Research-Congress (IMRC 2014)	AUG 17-21, 2014	Cancun, MEXICO			AgI-Ag3PO4; MWCNTs; Mixed dyes; Photocatalytic degradation	HYBRID PHOTOCATALYSTS; FACILE SYNTHESIS; METHYLENE-BLUE; GRAPHENE OXIDE; SOLAR-CELLS; DEGRADATION; COMPOSITES; TIO2; DECOLORIZATION; IRRADIATION	A high-performance photocatalyst of Agl-Ag3PO4/multi-walled carbon nanotubes (MWCNTs) was fabricated by chemical precipitation method using IQ, K2HPO4 and AgNO3 in the presence of MWCNTs. Its structure and physical properties were characterized by means of scanning electron microscopy (SEM), energy dispersive X-ray spectroscopy (EDS), transmission electron microscope (TEM), X-ray diffraction (XRD), UV-vis absorption spectra, X-ray photo-electron spectroscopy (XPS), photoluminescence spectra (PL) and photocurrent techniques. SEM, TEM and EDS analyses verified that Agl-Ag3PO4 is successfully loaded on MWCNTs. Agl-ABsPati MWCNTs possess the absorption edge of red shift and small band gap energy, and could absorb more photons in the visible region. PL and photocurrent analyses illustrated that Agl-Ag3PO4/MWCNTs have the lowest emission peak intensity and the highest photoelectric current, compared with Ag3PO4, AgI and AgI-Ag3PO4. By using the photocatalytic degradation of mixed dyes wastewater of Orange II and ponceau 4R as a model reaction, the photocatalytic efficiencies of Ag3PO4, AgI, Agl-Ag3PO4 and AgI-Ag3PO4/MWCNT5 were evaluated. The reaction results showed that AgI-Ag3PO4/MWCNTs have strong photocatalytic activity and excellent chemical stability in repeated and long-term applications. Therefore, the prepared AgI-Ag3PO4/MWCNTs could act as a high-performance catalyst for the photocatalytic degradation of mixed dyes wastewater and also suggested the promising applications. (C) 2015 Elsevier Ltd. All rights reserved.	[Cai, Li; Xu, Tan; Shen, Junying; Xiang, Wenxin] Sichuan Normal Univ, Coll Chem & Mat, Chengdu 610068, Peoples R China	Cai, L (reprint author), Sichuan Normal Univ, Coll Chem & Mat, Chengdu 610068, Peoples R China.	13880912707@163.com			National Science Foundation for Distinguished Young Scholars [41102220]; Scientific Research Fund of Sichuan Provincial Education Department, China [11ZB074]; Foundation of Key Laboratory of Special Waste Water Treatment, Sichuan Province Higher Education [SystemSWWT2014-2]	This research was financially supported by National Science Foundation for Distinguished Young Scholars (Grant No. 41102220), Scientific Research Fund of Sichuan Provincial Education Department, China (Grant No. 11ZB074) and the (Foundation of Key Laboratory of Special Waste Water Treatment, Sichuan Province Higher Education SystemSWWT2014-2).		43	13	13	11	109	ELSEVIER SCI LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND	1369-8001	1873-4081		MAT SCI SEMICON PROC	Mater. Sci. Semicond. Process	SEP	2015	37				SI		19	28		10.1016/j.mssp.2014.12.064		10	Engineering, Electrical & Electronic; Materials Science, Multidisciplinary; Physics, Applied; Physics, Condensed Matter	Engineering; Materials Science; Physics	CL2CP	WOS:000356751500005		
J	Chen, HJ; Liu, T; Wang, N; Zhao, LJ; Zhao, QH; Ren, J; He, HC; Lin, H				Chen, Haijun; Liu, Tao; Wang, Ning; Zhao, Lijuan; Zhao, Qinghong; Ren, Jing; He, Hongcai; Lin, Hong			Enhanced Dye-Sensitized Solar Cells with Catalytic Carbon Aerogel Counter Electrodes	ELECTROCHIMICA ACTA			English	Article						Carbon aerogel; Platinum-free; Counter electrode; Dye-sensitized; Solar cells	LOW-COST; GRAPHENE AEROGEL; DOPED GRAPHENE; EFFICIENCY; NITROGEN; OXIDE; SUPERCAPACITORS; HYBRIDS; ANODE	Carbon aerogel (CA) with ultra-low density and three dimensional network nanostructures is investigated as the electrocatalyst for tri-iodide (I-3(-)) reduction in dye-sensitized solar cells (DSSCs). The catalytic properties of CA and platinum (Pt) counter electrodes are analyzed and compared by electrochemical impedance spectroscopy (EIS) and Tafel polarization measurements. The devices applying CA counter electrode exhibit a lower charge-transfer resistance (1.60 Omega cm(2)) and larger diffusion coefficient (3.39 x 10(-6) cm(2) s(-1)) compared to the devices with conventional Pt counter electrode. As a new kind of porous carbon materials, CA counter electrode has high active surface area and conductance. These factors improve the power conversion efficiency (eta) up to 8.04%, which is better than that of the reference Pt based DSSC (6.79%). This paper indicates that carbon aerogel with good catalytic activity can potentially be used as a promising alternative to the expensive Pt counter electrode in a high-performance DSSC device design. (C) 2015 Elsevier Ltd. All rights reserved.	[Chen, Haijun; Liu, Tao; Wang, Ning; Ren, Jing; He, Hongcai] Univ Elect Sci & Technol China, State Key Lab Elect Thin Film & Integrated Device, Chengdu 610054, Peoples R China; [Zhao, Lijuan; Zhao, Qinghong] Sichuan Normal Univ, Sch Chem & Mat Sci, Chengdu 610068, Peoples R China; [Lin, Hong] Tsinghua Univ, Sch Mat Sci & Engn, State Key Lab New Ceram & Fine Proc, Beijing 100084, Peoples R China	Wang, N (reprint author), Univ Elect Sci & Technol China, State Key Lab Elect Thin Film & Integrated Device, Chengdu 610054, Peoples R China.	wangninguestc@gmail.com			China-Japan International Cooperation Program Funds [2010DFA61410, 2011DFA50530]; National Natural Science Foundations of China [51272037, 51272126, 51303116, 51472043]; Program for New Century Excellent Talents in University [NCET-12-0097]	This work is partially supported by China-Japan International Cooperation Program Funds (No. 2010DFA61410 and 2011DFA50530), National Natural Science Foundations of China (No. 51272037, 51272126, 51303116 and 51472043) and Program for New Century Excellent Talents in University (No. NCET-12-0097).		36	2	2	10	43	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND	0013-4686	1873-3859		ELECTROCHIM ACTA	Electrochim. Acta	AUG 20	2015	174						871	874		10.1016/j.electacta.2015.06.082		4	Electrochemistry	Electrochemistry	CP4SR	WOS:000359873400110		
J	Xu, XJ; Jia, WN; Cheng, SH; Zhong, YM; Xia, WT; Zeng, Q				Xu Xiaojuan; Jia Weining; Cheng Shuhua; Zhong Yanmei; Xia Wanting; Zeng Qian			Effect of traditional Chinese comprehensive therapy on gestation in patients with previously failed in vitro fertilization and embryo transfer	JOURNAL OF TRADITIONAL CHINESE MEDICINE			English	Article						TCCT; Fertilization in vitro; Embryo transfer; Kidney deficiency; Stagnation of liver Qi; Blood stasis		OBJECTIVE: To explore the effect of traditional Chinese comprehensive therapy (TCCT) on promoting gestation in patients with previously failed in vitro fertilization and embryo transfer (IVF-ET) because of kidney deficiency, liver stagnation, and blood stasis (KLB). METHODS: Sixty-seven patients were enrolled in this study and divided into two groups: a trial group with 35 patients and a control group with 32 patients. The trial group was given TCCT for 3 months, then administered IVF-ET or awaited natural pregnancy. The control group was administered IVF-ET without TCCT 3 months after the previous IVF-ET or natural pregnancy attempt. The patterns of KLB were observed both before and after treatment. The natural pregnancy rate of the two groups was calculated after treatment. Differences between the two groups were compared after using IVF-ET treatment again in fertilized egg number and fertilization rate were evaluated. RESULTS: After treatment with TCM comprehensive therapy, seven patients in the treatment group became pregnant, while there were no successful conceptions in the control group. The difference in clinical pregnancy rate in the initial cycle and transfer cycle of IVF were significantly different (P < 0.05). The trial group had a significantly higher conception rate than that of the control group (P < 0.05). CONCLUSION: TCCT can promote the natural pregnancy rate in patients with previously failed IVF-ET. TCCT could increase patients' fertilized egg number, fertilization rate, pregnancy rate, and clinical pregnancy rate after another IVF-ET treatment. TCCT can also relieve the symptoms of KLB. (C) 2015 JTCM. All rights reserved.	[Xu Xiaojuan; Zeng Qian] Chengdu Univ Tradit Chinese Med, Clin Coll Med, Dept Gynecol, Chengdu 610072, Peoples R China; [Jia Weining] TCM Hosp Luzhou, Dept Gynecol, Luzhou 646000, Peoples R China; [Cheng Shuhua] Sichuan Normal Univ, Sch Foreign Languages, Chengdu 610101, Peoples R China; [Zhong Yanmei] TCM Hosp Pi Cty, Dept Gynecol, Chengdu 611730, Peoples R China; [Xia Wanting] Chengdu Univ TCM, Grad Sch, Chengdu 610072, Peoples R China	Zeng, Q (reprint author), Chengdu Univ Tradit Chinese Med, Affiliated Hosp, Dept Gynecol, Chengdu 610072, Peoples R China.	CDTCM_ZQ@163.com			Sichuan Provincial Science and Technology Department Brainstorm Project (the Clinical Outcome Measures about in Vitro Fertilization and Embryo Transfer Patients Were Intervened by Traditional Chinese Comprehensive Therapy) [2012SZ0086]; Chengdu City Science and Technology Department Applied Research Project (the Clinical Study about the in Vitro Fertilization and Embryo Transfer Patients were Intervened by Traditional Chinese Medicine) [11DXYB286]	Supported by Sichuan Provincial Science and Technology Department Brainstorm Project (the Clinical Outcome Measures about in Vitro Fertilization and Embryo Transfer Patients Were Intervened by Traditional Chinese Comprehensive Therapy, No. 2012SZ0086) and Chengdu City Science and Technology Department Applied Research Project (the Clinical Study about the in Vitro Fertilization and Embryo Transfer Patients were Intervened by Traditional Chinese Medicine, No. 11DXYB286)		16	0	0	2	2	JOURNAL TRADITIONAL CHINESE MED	BEIJING	16 NANXIAOJIE, DONGZHIMEN NEI, BEIJING, 100700, PEOPLES R CHINA	0255-2922	1577-7014		J TRADIT CHIN MED	J. Tradit. Chin. Med.	AUG 15	2015	35	4					428	433				6	Integrative & Complementary Medicine	Integrative & Complementary Medicine	CP6XG	WOS:000360030900010		
J	Deng, HL; Ji, XL; Li, XQ; Wang, XQ				Deng, Hanling; Ji, Xiaoling; Li, Xiaoqing; Wang, Xianqu			Effect of spherical aberration on laser beam self-focusing in the atmosphere	OPTICS LETTERS			English	Article							OPTICAL BEAMS; POWER; ENERGY	The effect of spherical aberration on the laser beam self-focusing in the atmosphere to assist delivering powerful laser beams from orbit to the ground is studied. It is found that for the small orbital mirror size, a Gaussian beam with negative spherical aberration might be more strongly compressed without filamentation than that without spherical aberration, and its spot size on the ground can be reduced well below the diffraction limit. However, for the large orbital mirror size, spherical aberration will result in an increase of receiver size on the ground. (C) 2015 Optical Society of America	[Deng, Hanling; Ji, Xiaoling; Li, Xiaoqing] Sichuan Normal Univ, Dept Phys, Chengdu 610068, Peoples R China; [Wang, Xianqu] Peking Univ, Key Lab Nucl Phys & Technol, Sch Phys, Beijing 100871, Peoples R China	Ji, XL (reprint author), Sichuan Normal Univ, Dept Phys, Chengdu 610068, Peoples R China.	jiXL100@163.com			National Natural Science Foundation of China (NSFC) [61178070, 61475105]	National Natural Science Foundation of China (NSFC) (61178070, 61475105).		19	3	3	0	9	OPTICAL SOC AMER	WASHINGTON	2010 MASSACHUSETTS AVE NW, WASHINGTON, DC 20036 USA	0146-9592	1539-4794		OPT LETT	Opt. Lett.	AUG 15	2015	40	16					3881	3884		10.1364/OL.40.003881		4	Optics	Optics	CP2SQ	WOS:000359727800051	26274684	
J	Geng, YF; Chang, SQ; Zhao, KQ; Zeng, QD; Wang, C				Geng, Yanfang; Chang, Shaoqing; Zhao, Keqing; Zeng, Qingdao; Wang, Chen			Self-Assembly of Four-Claw Discotic Mesogenic Molecules: Influence of Core on Chirality	JOURNAL OF PHYSICAL CHEMISTRY C			English	Article							SCANNING-TUNNELING-MICROSCOPY; LIQUID-CRYSTALS; MONOLAYERS; EXPRESSION; SURFACE; GRAPHITE; DOMAINS	The morphology of self-assembled monolayers determined by molecular structure and involved interactions plays a crucial role in their properties. Herein, we report a study on 2D self-assembly of two kinds of triphenylene-submitted discotic mesogenic species, which have similar four TP moieties with alkyne spacer but different rigid aromatic cores pyrene and carbazole. Two types of stable periodic long-ranged supramolecular networks on the highly oriented pyrolytic graphite surface have been visualized via high-resolution scanning tunneling microscopy technique. A comparative study reveals how the aromatic core of molecular building blocks affects achiral and chiral arrangement of discotic molecule on surface. The asymmetry backbone results in molecular orientation and varied van der Waals forces between molecule molecule and molecule substrate. Our results demonstrate that design of functional molecules plays an important role in the construction of 2D supramolecular assembly possessing desirable structure for the specific applications.	[Geng, Yanfang; Chang, Shaoqing; Zeng, Qingdao; Wang, Chen] Natl Ctr Nanosci & Technol NCNST, Beijing 100190, Peoples R China; [Zhao, Keqing] Sichuan Normal Univ, Coll Chem & Mat Sci, Chengdu 610066, Sichuan, Peoples R China	Zhao, KQ (reprint author), Sichuan Normal Univ, Coll Chem & Mat Sci, Chengdu 610066, Sichuan, Peoples R China.	kqzhao@sicnu.edu.cn; zengqd@nanoctr.cn; wangch@nanoctr.cn			National Basic Research Program of China [2011CB932303, 2013CB934203]; National Natural Science Foundation of China [51173031, 91127043, 51203030, 21472029, 51443004, 51273133]	This work was supported by the National Basic Research Program of China (nos. 2011CB932303, 2013CB934203) and the National Natural Science Foundation of China (nos. 51173031, 91127043, 51203030, 21472029, 51443004, and 51273133).		38	4	4	6	53	AMER CHEMICAL SOC	WASHINGTON	1155 16TH ST, NW, WASHINGTON, DC 20036 USA	1932-7447			J PHYS CHEM C	J. Phys. Chem. C	AUG 13	2015	119	32					18216	18220		10.1021/acs.jpcc.5b03878		5	Chemistry, Physical; Nanoscience & Nanotechnology; Materials Science, Multidisciplinary	Chemistry; Science & Technology - Other Topics; Materials Science	CP2BZ	WOS:000359683800024		
J	Wang, HL; Wang, XP				Wang, Hui-li; Wang, Xue-Ping			The characterizations of irreducible matrices with proper supereigenvectors	LINEAR & MULTILINEAR ALGEBRA			English	Article						complete matrix; the system of inequalities; Hamiltonian cycle; proper supereigenvector; max-plus algebra; 15A80; 15A39	MAX CONES	The system of inequalities is considered in this paper, where A is a square matrix, x is a column vector and is a max-plus composition. This paper presents some properties of solutions to the system of inequalities and suggests an algorithm for solving the system. The solution set of the system is given under some assumptions on A, and the characterizations of an irreducible matrix A for which a proper supereigenvector with associated exists are shown finally.	[Wang, Hui-li; Wang, Xue-Ping] Sichuan Normal Univ, Coll Math & Software Sci, Chengdu, Peoples R China	Wang, XP (reprint author), Sichuan Normal Univ, Coll Math & Software Sci, Chengdu, Peoples R China.	xpwang1@hotmail.com			National Natural Science Foundation of China [11171242]; Ministry of Education of China [20105134110002]	Supported by the National Natural Science Foundation of China [grant number 11171242] and Doctoral Fund of Ministry of Education of China [grant number 20105134110002].		17	1	1	0	3	TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND	0308-1087	1563-5139		LINEAR MULTILINEAR A	Linear Multilinear Algebra	AUG 3	2015	63	8					1607	1620		10.1080/03081087.2014.959517		14	Mathematics	Mathematics	CA1DJ	WOS:000348652900009		
