AF	SO	DE	C1	RP	FU	TC	SN	PY	UT
Chen, Jian Jun; Liu, Shi Xi; Chen, Mian Zhi; Zhao, Zi Yi	MOLECULAR MEDICINE REPORTS	has-miR-125a; has-miR-125b; p53; nasopharyngeal carcinoma; TW03	[Chen, Jian Jun] First Peoples Hosp Neijiang, Dept Med, Neijiang 641000, Sichuan, Peoples R China; [Chen, Jian Jun; Zhao, Zi Yi] Chengdu Univ Tradit Chinese Med, Cent Lab, Teaching Hosp, Chengdu 610000, Sichuan, Peoples R China; [Liu, Shi Xi; Chen, Mian Zhi] Sichuan Univ, West China Hosp, Dept ENT, Chengdu 610041, Sichuan, Peoples R China	Zhao, ZY (reprint author), Chengdu Univ Tradit Chinese Med, Cent Lab, Teaching Hosp, 39 Shierqiao Rd, Chengdu 610000, Sichuan, Peoples R China.	Sichuan provincial scientific grant [2012SZZ011]	4	1791-2997	2015	WOS:000359933900049
Xu, Keke; Lin, Yu; Zhang, Ruitong; Lan, Ming; Chen, Chaoyong; Li, Shaohua; Zuo, Changying; Chen, Chang; Zhang, Tiane; Yan, Zhiyong	JOURNAL OF ETHNOPHARMACOLOGY	Valeriana jatamansi Jones; Iridoids rich fraction; Acute toxicity; Mice; Sub-chronic toxicity; Rat	[Xu, Keke; Lin, Yu; Zhang, Ruitong; Lan, Ming; Chen, Chaoyong; Li, Shaohua; Zuo, Changying; Yan, Zhiyong] Southwest Jiaotong Univ, Sch Life Sci & Engn, Chengdu 610031, Peoples R China; [Chen, Chang] China Acad Chinese Med Sci, Inst Chinese Mat Med, Beijing 100700, Peoples R China; [Zhang, Tiane] Chengdu Univ Tradit Chinese Med, Sch Basic Med, Chengdu 611137, Peoples R China	Yan, ZY (reprint author), Southwest Jiaotong Univ, Sch Life Sci & Engn, Chengdu 610031, Peoples R China.	"Key New Drug Innovation" National Science and Technology Major Projects During Eleventh Plan Five-Year Plan [2009ZX09103-370]	2	0378-8741	2015	WOS:000359875900043
Guo Qiang; Cao Wenzhai; Zhao Huan; Zhu Yuxia; Yang Dongdong; Zhong Sen; Chen Qiu	JOURNAL OF TRADITIONAL CHINESE MEDICINE	Diabetes mellitus, type 2; Dementia, vascular; Insulin resistance; Different diseases in same treatment; Randomized controlled trial; Sancaijiangtang	[Guo Qiang] Chengdu Univ Tradit Chinese Med, Sch Clin Med, Chengdu 610072, Peoples R China; [Cao Wenzhai] Zigong First Peoples Hosp, Med Dept Cardiol, Zigong 64300, Peoples R China; [Zhao Huan; Yang Dongdong] Chengdu Univ Tradit Chinese Med, Teaching Hosp, Med Dept Neurol, Chengdu 610072, Peoples R China; [Zhong Sen] Chengdu Univ Tradit Chinese Med, Teaching Hosp, Med Dept Infect, Chengdu 610072, Peoples R China; [Zhu Yuxia; Chen Qiu] Chengdu Univ Tradit Chinese Med, Teaching Hosp, Med Dept Endocrinol, Chengdu 610072, Peoples R China	Chen, Q (reprint author), Chengdu Univ Tradit Chinese Med, Teaching Hosp, Med Dept Endocrinol, Chengdu 610072, Peoples R China.	Research Project for Practice Development of National Traditional Chinese Medicine Clinical Research Bases [JDZX2012128]	1	0255-2922	2015	WOS:000360030900002
Xu Xiaojuan; Jia Weining; Cheng Shuhua; Zhong Yanmei; Xia Wanting; Zeng Qian	JOURNAL OF TRADITIONAL CHINESE MEDICINE	TCCT; Fertilization in vitro; Embryo transfer; Kidney deficiency; Stagnation of liver Qi; Blood stasis	[Xu Xiaojuan; Zeng Qian] Chengdu Univ Tradit Chinese Med, Clin Coll Med, Dept Gynecol, Chengdu 610072, Peoples R China; [Jia Weining] TCM Hosp Luzhou, Dept Gynecol, Luzhou 646000, Peoples R China; [Cheng Shuhua] Sichuan Normal Univ, Sch Foreign Languages, Chengdu 610101, Peoples R China; [Zhong Yanmei] TCM Hosp Pi Cty, Dept Gynecol, Chengdu 611730, Peoples R China; [Xia Wanting] Chengdu Univ TCM, Grad Sch, Chengdu 610072, Peoples R China	Zeng, Q (reprint author), Chengdu Univ Tradit Chinese Med, Affiliated Hosp, Dept Gynecol, Chengdu 610072, Peoples R China.	Sichuan Provincial Science and Technology Department Brainstorm Project (the Clinical Outcome Measures about in Vitro Fertilization and Embryo Transfer Patients Were Intervened by Traditional Chinese Comprehensive Therapy) [2012SZ0086]; Chengdu City Science and Technology Department Applied Research Project (the Clinical Study about the in Vitro Fertilization and Embryo Transfer Patients were Intervened by Traditional Chinese Medicine) [11DXYB286]	0	0255-2922	2015	WOS:000360030900010
He, Yang; Fan, Gang; Gao, Jihai; Peng, Cheng	BIOCHEMICAL SYSTEMATICS AND ECOLOGY	Alkaloids; Coptis chinensis; Drug quality; Genetic diversity	[He, Yang; Fan, Gang; Gao, Jihai; Peng, Cheng] Chengdu Univ Tradit Chinese Med, State Key Lab Breeding Base Systemat Res Dev & Ut, Chengdu 611137, Peoples R China	Peng, C (reprint author), Chengdu Univ Tradit Chinese Med, State Key Lab Breeding Base Systemat Res Dev & Ut, Chengdu 611137, Peoples R China.	National Natural Science Foundation of China [81303168]; Specialized Research Fund for the Doctoral Program of Higher Education [20115132120014]; Scientific Research Fund of Sichuan Provincial Education Department [15ZA0102]	0	0305-1978	2015	WOS:000361164800018
Chen, Chu; Wu, Yan; Chen, Yang; Du, Leilei	JOURNAL OF SEPARATION SCIENCE	Amorfrutin; Amorpha fruticosa; High-speed counter-current chromatography; Prenylated phenolics	[Chen, Chu; Wu, Yan] Sichuan Acad Chinese Med Sci, Chengdu, Peoples R China; [Du, Leilei] Chengdu Univ Tradit Chinese Med, Coll Ethnomed, Chengdu 611137, Peoples R China; [Chen, Yang] Zunyi Med Univ, Dept Pharmaceut Sci, Zhuhai, Guangdong, Peoples R China	Du, LL (reprint author), Chengdu Univ Tradit Chinese Med, Coll Ethnomed, 1166 Liutai Ave, Chengdu 611137, Peoples R China.	National Natural Science Foundation of China [81202908]; Basic Scientific Research Foundation of Sichuan Academy of Chinese Medicine Sciences [A-2012N-29]	2	1615-9306	2015	WOS:000360092700023
Zhang Zhi-fang; Xu Feng-qin; Liu Hong-xu; Wang Feng-rong; Zhao Ming-jun; Sun Lan-jun; Xu Yong; Hu You-zhi	CHINESE JOURNAL OF INTEGRATIVE MEDICINE	Wufuxinnaoqing Soft Capsule; chronic stable angina; blood stasis syndrome; Chinese medicine therapy	[Zhang Zhi-fang] Beijing Univ Chinese Med, Beijing 100029, Peoples R China; [Xu Feng-qin] China Acad Chinese Med Sci, Xiyuan Hosp, Senior Cardre Dept, Beijing 100091, Peoples R China; [Liu Hong-xu] Beijing Hosp Tradit Chinese Med, Beijing 100010, Peoples R China; [Wang Feng-rong] Liaoning Univ Tradit Chinese Med, Affiliated Hosp, Shenyang 110032, Peoples R China; [Zhao Ming-jun] Shaanxi Chinese Med Coll, Affiliated Hosp, Xianyang 712000, Shaanxi, Peoples R China; [Sun Lan-jun] Tianjin Univ Tradit Chinese Med, Affiliated Hosp 2, Tianjin 300150, Peoples R China; [Xu Yong] Chengdu Univ Tradit Chinese Med, Affiliated Hosp, Chengdu 610072, Peoples R China; [Hu You-zhi] Hubei Prov Hosp Tradit Chinese Med, Wuhan 430061, Peoples R China	Xu, FQ (reprint author), China Acad Chinese Med Sci, Xiyuan Hosp, Senior Cardre Dept, Beijing 100091, Peoples R China.		0	1672-0415	2015	WOS:000358761600003
Li, Yun-xia; Gong, Xiao-hong; Li, Yan; Zhang, Ruo-qi; Yuan, An; Zhao, Meng-jie; Zeng, Dai-wen; Peng, Cheng	PHYTOTHERAPY RESEARCH	Rheum palmatum L; Aconitum carmichaelii Debx; rhubarb anthraquinones; compatibility; comparative pharmacokinetics	[Li, Yun-xia; Gong, Xiao-hong; Li, Yan; Zhang, Ruo-qi; Yuan, An; Zhao, Meng-jie; Peng, Cheng] Chengdu Univ Tradit Chinese Med, Coll Pharm, State Key Lab Breeding Base Systemat Res Dev & Ut, Chengdu 610075, Peoples R China; [Zeng, Dai-wen] Sichuan Acad Med Sci, Chengdu, Peoples R China; [Zeng, Dai-wen] Sichuan Prov Peoples Hosp, Chengdu, Peoples R China	Peng, C (reprint author), Chengdu Univ Tradit Chinese Med, Coll Pharm, Chengdu 610075, Peoples R China.	National Natural Science Foundation of China [81373943]; National Basic Research Program of China (973 program) [2011BAI13B05, 2012CB723502]; Sichuan Youth Science and Technology Foundation [2013JQ0018]; Sichuan Provincial Science and Technology Department of Youth Science and Technology Innovation Research Team Program-Sichuan Province on Pharmacology of TCM Science and Technology Innovation Youth Team [2014TD0007]; Chengdu University of Traditional Chinese Medicine Science and Technology Development Fund [ZRMS201339]	1	0951-418X	2015	WOS:000359419600021
Hu, Sheng-Li; Huang, Yu-Xing; Hu, Rong; Li, Fei; Feng, Hua	MOLECULAR NEUROBIOLOGY	Akt; Hyperbaric oxygen preconditioning; IL-1 beta; Middle cerebral artery occlusion; Neuroprotection; Osteopontin	[Hu, Sheng-Li; Huang, Yu-Xing; Hu, Rong; Li, Fei; Feng, Hua] Third Mil Med Univ, Dept Neurosurg, Southwest Hosp, Chongqing 400038, Peoples R China; [Huang, Yu-Xing] Chengdu Univ Tradit Chinese Med, Teaching Hosp, Dept Neurosurg, Chengdu 610075, Sichuang Provin, Peoples R China	Feng, H (reprint author), Third Mil Med Univ, Dept Neurosurg, Southwest Hosp, Gaotanyan 29, Chongqing 400038, Peoples R China.	National Natural Science Foundation of China [81000532, 81471261]; National Key Basic Research Program of China (973 Program) [2014CB541600]	5	0893-7648	2015	WOS:000358341600022
Tan, Jing; Liu, Xing-Hui; Yu, Chuan; Chen, Meng; Chen, Xiao-Fan; Sun, Xin; Li, You-Ping	ACTA OBSTETRICIA ET GYNECOLOGICA SCANDINAVICA	Severe maternal morbidities; medical co-morbidities; multicenter clinic register study; China; logistic regression model	[Tan, Jing; Yu, Chuan; Chen, Xiao-Fan; Sun, Xin; Li, You-Ping] Sichuan Univ, West China Hosp, Chinese Evidence Based Med Ctr, Chengdu 610041, Peoples R China; [Tan, Jing] Chengdu Univ Tradit Chinese Med, Chengdu, Peoples R China; [Liu, Xing-Hui; Chen, Meng] Sichuan Univ, West China Womens & Childrens Hosp, Chengdu 610041, Peoples R China	Li, YP (reprint author), Sichuan Univ, West China Hosp, Chinese Evidence Based Med Ctr, 37 Guo Xue Xiang, Chengdu 610041, Peoples R China.	Prevention and Treatment of Postpartum Hemorrhage Program, Science and Technology Department of Sichuan Province [2010FZ0078]; Scientific Research Fund of Sichuan Provincial Education Department [132130320]	1	0001-6349	2015	WOS:000357983900008
Yang, Liu; Yu, San-Jian; Hong, Qi; Yang, Yu; Shao, Zhi-Ming	PLOS ONE		[Yang, Liu; Yu, San-Jian; Hong, Qi; Shao, Zhi-Ming] Fudan Univ, Shanghai Canc Ctr, Dept Breast Surg, Shanghai 200433, Peoples R China; [Yang, Liu; Yu, San-Jian; Hong, Qi; Shao, Zhi-Ming] Fudan Univ, Shanghai Med Coll, Dept Oncol, Shanghai 200433, Peoples R China; [Hong, Qi; Shao, Zhi-Ming] Fudan Univ, Inst Biomed Sci, Shanghai 200433, Peoples R China; [Yang, Yu] Chengdu Univ Tradit Chinese Med, Sch Basic Med Sci, Chengdu, Peoples R China	Shao, ZM (reprint author), Fudan Univ, Shanghai Canc Ctr, Dept Breast Surg, Shanghai 200433, Peoples R China.	National Natural Science Foundation of China [30971143, 30972936, 81302303]; Shanghai United Developing Technology Project of Municipal Hospitals [SHDC12010116]; Key Clinical Program of the Ministry of Health; Shanghai Key laboratory of Breast Cancer [12DZ2260100]	5	1932-6203	2015	WOS:000358622000168
Peng, Wei; Hu, Changling; Shu, Zhiheng; Han, Ting; Qin, Luping; Zheng, Chengjian	PHYTOMEDICINE	Tatariside F; Fagopyrum tataricum (L.) Gaertn; Hepatocellular carcinoma; H22 cell.line; Apoptosis; p53	[Peng, Wei; Hu, Changling; Shu, Zhiheng; Han, Ting; Qin, Luping; Zheng, Chengjian] Second Mil Med Univ, Sch Pharm, Dept Pharmacognosy, Shanghai 200433, Peoples R China; [Peng, Wei] Chengdu Univ Tradit Chinese Med, Coll Pharm, Chengdu 610075, Peoples R China; [Hu, Changling] Fudan Univ, Sch Pharm, Dept Nat Prod Chem, Shanghai 201203, Peoples R China	Zheng, CJ (reprint author), Second Mil Med Univ, Sch Pharm, Dept Pharmacognosy, 325 Guohe Rd, Shanghai 200433, Peoples R China.	Outstanding Youth Program of Shanghai Medical System [XYQ2013100]	6	0944-7113	2015	WOS:000359278500006
Cheng, Ling; Xu, Ping-hua; Shen, Bao-de; Shen, Gang; Li, Juan-juan; Qiu, Ling; Liu, Chao-yong; Yuan, Hai-long; Han, Jin	INTERNATIONAL JOURNAL OF PHARMACEUTICS	Cholangiocarcinoma; Phospholipid complex; Antitumor efficacy; Pharmacokinetic modeling of biliary excretion	[Cheng, Ling; Xu, Ping-hua; Shen, Bao-de; Shen, Gang; Li, Juan-juan; Qiu, Ling; Liu, Chao-yong; Yuan, Hai-long; Han, Jin] PLA&PLA Inst Chinese Mat Medial, Hosp 302, Beijing 100039, Peoples R China; [Cheng, Ling; Shen, Gang; Li, Juan-juan; Qiu, Ling; Liu, Chao-yong] Chengdu Univ Tradit Chinese Med, Coll Pharm, Chengdu, Peoples R China	Yuan, HL (reprint author), PLA&PLA Inst Chinese Mat Medial, Hosp 302, Beijing 100039, Peoples R China.	Scientific Research Foundation for the Returned Overseas Chinese Scholars, State Education Ministry [20101561]; Key Project of Beijing Municipal Science & Technology Commission [Z131100002513005]; State Project for Essential Drug Research and Development [2015ZX09101025]	3	0378-5173	2015	WOS:000356557400016
Peng, Fu; Du, Qiaohui; Peng, Cheng; Wang, Neng; Tang, Hailin; Xie, Xiaoming; Shen, Jiangang; Chen, Jianping	PHYTOTHERAPY RESEARCH	natural medicine; pharmacological properties; isoliquiritigenin	[Peng, Fu; Wang, Neng; Tang, Hailin; Shen, Jiangang; Chen, Jianping] Univ Hong Kong, Sch Chinese Med, Pokfulam, Hong Kong, Peoples R China; [Peng, Fu; Du, Qiaohui; Peng, Cheng; Chen, Jianping] Chengdu Univ Tradit Chinese Med, Chengdu 610075, Peoples R China; [Peng, Fu; Du, Qiaohui; Peng, Cheng; Chen, Jianping] Sichuan Prov & Minist Sci & Technol, State Key Lab Breeding Base Systemat Res Dev & Ut, Chengdu 610075, Peoples R China; [Tang, Hailin; Xie, Xiaoming] Sun Yat Sen Univ, Ctr Canc, State Key Lab Oncol South China, Collaborat Innovat Ctr Canc Med,Dept Breast Oncol, Guangzhou 510275, Guangdong, Peoples R China	Chen, JP (reprint author), Univ Hong Kong, Sch Chinese Med, 10 Sassoon Rd, Pokfulam, Hong Kong, Peoples R China.		10	0951-418X	2015	WOS:000357855300002
Pan, Zheng; Fan, Gang; Yang, Rong-ping; Luo, Wei-zao; Zhou, Xiang-dong; Zhang, Yi	PHYTOCHEMICAL ANALYSIS	H-1-NMR; HCA; metabolomics; PCA; Lamiophlomis rotata	[Pan, Zheng; Fan, Gang; Zhang, Yi] Chengdu Univ Tradit Chinese Med, Coll Ethn Med, Chengdu 611137, Peoples R China; [Yang, Rong-ping; Luo, Wei-zao] Chongqing Acad Chinese Mat Med, Chongqing, Peoples R China; [Zhou, Xiang-dong] Third Mil Med Univ, Coll Pharm, Dept Med Chem, Chongqing, Peoples R China	Zhang, Y (reprint author), Chengdu Univ Tradit Chinese Med, Coll Ethn Med, Chengdu 611137, Peoples R China.	Natural Science Foundation Project of CQ [CSTC2014jcyjA10004, KJ1400433]	0	0958-0344	2015	WOS:000356710600002
Chen, Zhe; Ma, Xiao; Zhao, Yanling; Wang, Jiabo; Zhang, Yaming; Li, Jianyu; Wang, Ruilin; Zhu, Yun; Wang, Lifu; Xiao, Xiaohe	JOURNAL OF ETHNOPHARMACOLOGY	Cholestasis; Yinchenhao decoction; Meta-analysis; Efficacy; Safety	[Chen, Zhe; Ma, Xiao; Zhao, Yanling; Wang, Jiabo; Zhang, Yaming; Xiao, Xiaohe] China Mil Inst Chinese Med, Chengdu 611137, Peoples R China; [Chen, Zhe; Ma, Xiao] Chengdu Univ Tradit Chinese Med, Coll Pharm, Chengdu 611137, Peoples R China; [Li, Jianyu; Wang, Ruilin; Zhu, Yun; Wang, Lifu] 302 Mil Hosp China, Dept Integrat Med Ctr, Beijing 100039, Peoples R China	Zhao, YL (reprint author), China Mil Inst Chinese Med, Chengdu 611137, Peoples R China.	Major Projects of the National Science and Technology [2012ZX10005010-002-002]; National Natural Science Foundation Project of China [81303120, 81173571]	1	0378-8741	2015	WOS:000356555800025
Zhang, Han-Mei; Wu, Ying-Hua; Gan, Qi; Lyu, Xiao; Zhu, Xiang-Lan; Kuang, Min; Liu, Rong-Bo; Huang, Zi-Xing; Yuan, Fang; Liu, Xi-Jiao; Song, Bin	CHINESE MEDICAL JOURNAL	Apparent Diffusion Coefficient Value; Diffusion-weighted Magnetic Resonance Imaging; Renal Cell Carcinomas; Renal Tumors	[Zhang, Han-Mei; Liu, Rong-Bo; Huang, Zi-Xing; Yuan, Fang; Liu, Xi-Jiao; Song, Bin] Sichuan Univ, West China Hosp, Dept Radiol, Chengdu 610041, Sichuan, Peoples R China; [Wu, Ying-Hua; Kuang, Min] Chengdu Univ Tradit Chinese Med, Dept Radiol, Clin Med Sch 2, Chengdu 610041, Sichuan, Peoples R China; [Gan, Qi] Sichuan Univ, West China Hosp, Dept Neurosurg, Chengdu 610041, Sichuan, Peoples R China; [Lyu, Xiao] Sichuan Univ, West China Hosp, Dept Urol, Chengdu 610041, Sichuan, Peoples R China; [Zhu, Xiang-Lan] Sichuan Univ, West China Hosp, Dept Pathol, Chengdu 610041, Sichuan, Peoples R China	Song, B (reprint author), Sichuan Univ, West China Hosp, Dept Radiol, Chengdu 610041, Sichuan, Peoples R China.	Sichuan Provincial Science and Technology [2011SZ0160]	0	0366-6999	2015	WOS:000355695200005
Nan, J.; Liu, J.; Mu, J.; Zhang, Y.; Zhang, M.; Tian, J.; Liang, F.; Zeng, F.	NEUROGASTROENTEROLOGY AND MOTILITY	brain; functional dyspepsia; ROC curve; TBSS; VBM	[Nan, J.; Liu, J.; Mu, J.; Zhang, Y.; Tian, J.] Xidian Univ, Sch Life Sci & Technol, Xian 710071, Peoples R China; [Zhang, M.] Xi An Jiao Tong Univ, Affiliated Hosp 1, Dept Med Imaging, Xian 710049, Peoples R China; [Liang, F.; Zeng, F.] Chengdu Univ Tradit Chinese Med, Teaching Hosp 3, Chengdu 610075, Peoples R China	Liu, J (reprint author), Xidian Univ, Sch Life Sci & Technol, Xian 710071, Peoples R China.		1	1350-1925	2015	WOS:000364744000013
Mu Ben-Rong; Wang Peng; Yang Hai-Tang	COMMUNICATIONS IN THEORETICAL PHYSICS	minimal length; Schwinger mechanism; quantum gravity	[Mu Ben-Rong] Univ Elect Sci & Technol China, Sch Phys Elect, Chengdu 610054, Peoples R China; [Mu Ben-Rong; Wang Peng; Yang Hai-Tang] Sichuan Univ, Coll Phys Sci & Technol, Ctr Theoret Phys, Chengdu 610064, Peoples R China; [Mu Ben-Rong] Chengdu Univ Tradit Chinese Med, Phys Teaching & Res Sect, Coll Med Technol, Chengdu 611137, Peoples R China	Mu, BR (reprint author), Univ Elect Sci & Technol China, Sch Phys Elect, Chengdu 610054, Peoples R China.	National Natural Science Foundation of China under Research Funds for the Central Universities [11005016, 11175039, 11375121]; Fundamental Research Funds for the Central Universities	0	0253-6102	2015	WOS:000360216000010
Shen Cheng-Ying; Dai Ling; Shen Bao-De; Zhou Xu; Bai Jin-Xia; Xu He; Lv Qing-Yuan; Han Jin; Yuan Hai-Long	CHINESE JOURNAL OF NATURAL MEDICINES	Nanostructured lipid carriers; High pressure homogenization; Topical gel; Ganoderma Triterpenes; Frostbite	[Shen Cheng-Ying; Dai Ling; Shen Bao-De; Zhou Xu; Bai Jin-Xia; Xu He; Lv Qing-Yuan; Han Jin; Yuan Hai-Long] 302 Mil Hosp, Dept Pharm, Beijing 100039, Peoples R China; [Shen Cheng-Ying; Dai Ling; Bai Jin-Xia; Xu He] Chengdu Univ Tradit Chinese Med, Coll Pharm, Chengdu 611137, Peoples R China	Han, J (reprint author), 302 Mil Hosp, Dept Pharm, Beijing 100039, Peoples R China.	Beijing Natural Science Foundation of China [7122176]; National Natural Science Foundation of China [81102821]; National Key New Drugs Innovation Foundation [2014ZX09J14106-01A, CWS11J165]	2	2095-6975	2015	WOS:000359754200008
Yan, Yong-Ming; Wang, Xin-Long; Luo, Qi; Jiang, Li-Ping; Yang, Cui-Ping; Hou, Bo; Zuo, Zhi-Li; Chen, Yong-Bin; Cheng, Yong-Xian	PHYTOCHEMISTRY	Ganoderma lingzhi; Ganodermataceae; Meroterpenoids; Neural stem cells; Neurodegenerative diseases	[Yan, Yong-Ming; Wang, Xin-Long; Luo, Qi; Hou, Bo; Zuo, Zhi-Li; Cheng, Yong-Xian] Chinese Acad Sci, Kunming Inst Bot, State Key Lab Phytochem & Plant Resources West Ch, Kunming 650201, Peoples R China; [Cheng, Yong-Xian] Chengdu Univ Tradit Chinese Med, Coll Pharm, Chengdu 610075, Peoples R China; [Wang, Xin-Long] Henan Univ Tradit Chinese Med, Coll Pharm, Zhengzhou 450008, Peoples R China; [Yan, Yong-Ming; Luo, Qi; Jiang, Li-Ping] Univ Chinese Acad Sci, Beijing 100049, Peoples R China; [Jiang, Li-Ping; Yang, Cui-Ping; Chen, Yong-Bin] Chinese Acad Sci & Yunnan Prov, Kunming Inst Zool, Key Lab Anim Models & Human Dis Mech, Kunming 650223, Peoples R China	Chen, YB (reprint author), 132 Lanhei Rd, Kunming 650201, Peoples R China.	NSFC-joint Foundation of Yunnan Province [U1202222]; Open Research Fund of State Key Laboratory Breeding Base of Systematic Research, Development and Utilization of Chinese Medicine Resources, National Natural Science Foundation of China [21472199, 81322030, 31271579]; "South Drug" Research Collaborative Innovation Organization, Young and Middle Aged Academic Leaders of Kunming, West Light Foundation of the Chinese Academy of Sciences, National Key Basic Research Program of China [2013CB910900]	12	0031-9422	2015	WOS:000356551800014
Liu, Jian-lin; Li, Xiao-hong; Peng, Cheng; Lin, Da-sheng; Wang, Ya-nan; Yang, Yu-ting; Zhou, Qin-mei; Xiong, Liang	PHYTOCHEMISTRY LETTERS	Pogostemon cablin; Essential oil; Sesquiterpenoids; nor-beta-Patchoulenes; Cytotoxic activities	[Liu, Jian-lin; Li, Xiao-hong; Peng, Cheng; Yang, Yu-ting; Zhou, Qin-mei; Xiong, Liang] Sichuan Prov & Minist Sci & Technol, State Key Lab Breeding Base Systemat Res Dev & Ut, Chengdu 611137, Peoples R China; [Liu, Jian-lin; Li, Xiao-hong; Peng, Cheng; Lin, Da-sheng; Yang, Yu-ting; Zhou, Qin-mei; Xiong, Liang] Chengdu Univ Tradit Chinese Med, Coll Pharm, Chengdu 611137, Peoples R China; [Lin, Da-sheng] Chengdu Huasun Grp Inc Ltd, Chengdu 610075, Peoples R China; [Wang, Ya-nan] Chinese Acad Med Sci, Inst Mat Med, State Key Lab Bioact Subst & Funct Nat Med, Beijing 100050, Peoples R China; [Wang, Ya-nan] Peking Union Med Coll, Beijing 100050, Peoples R China	Peng, C (reprint author), Chengdu Univ Tradit Chinese Med, Coll Pharm, Chengdu 611137, Peoples R China.	Outstanding Youth Science Fund Project of Sichuan Province [2015JQ0030]; Science and Technology Development Fund Project of Chengdu University of TCM [ZRYY1411]; Sichuan Science and Technology Support Program [2012JY114]	1	1874-3900	2015	WOS:000356336400006
Zhou, Qin-mei; Peng, Cheng; Yang, Huai; Liu, Lu-si; Yang, Yu-ting; Xie, Xiao-fang; Guo, Li; Liu, Zhao-hua; Xiong, Liang	PHYTOCHEMISTRY LETTERS	Leonurus japonicus; Steroids; Single crystal X-ray crystallographic analysis; Anti-platelet aggregative activity	[Zhou, Qin-mei; Peng, Cheng; Yang, Huai; Liu, Lu-si; Yang, Yu-ting; Xie, Xiao-fang; Guo, Li; Xiong, Liang] Chengdu Univ Tradit Chinese Med, State Key Lab Breeding Base Systemat Res Dev & Ut, Chengdu 611137, Peoples R China; [Zhou, Qin-mei; Peng, Cheng; Yang, Huai; Liu, Lu-si; Yang, Yu-ting; Xie, Xiao-fang; Guo, Li; Xiong, Liang] Chengdu Univ Tradit Chinese Med, Coll Pharm, Chengdu 611137, Peoples R China; [Liu, Zhao-hua] Chengdu 1 Pharmaceut Co Ltd, Chengdu 610031, Peoples R China	Xiong, L (reprint author), Chengdu Univ Tradit Chinese Med, State Key Lab Breeding Base Systemat Res Dev & Ut, Chengdu 611137, Peoples R China.	National Natural Sciences Foundation of China (NNSFC) [81303209]; China Postdoctoral Science Foundation Funded Project (CPSF) [2014M562291]; Sichuan Science and Technology Basic Research Program [2012JYZ005]; Sichuan Science and Technology Support Program [2011SZ0056]	0	1874-3900	2015	WOS:000356336400056
Peng, Wei; Wu, Jian-Guo; Jiang, Yun-Bin; Liu, Yu-Jie; Sun, Tao; Wu, Na; Wu, Chun-Jie	CHEMICO-BIOLOGICAL INTERACTIONS	Lung cancers; Apoptosis; A549; 4-O-(2 ''-O-acetyl-6 ''-O-p-coumaroyl-beta-D-glucopyranosyl)-p-coumaric acid	[Peng, Wei; Jiang, Yun-Bin; Liu, Yu-Jie; Sun, Tao; Wu, Na; Wu, Chun-Jie] Chengdu Univ Tradit Chinese Med, Coll Pharm, Chengdu 610075, Peoples R China; [Wu, Jian-Guo] Fujian Univ Tradit Chinese Med, Acad Integrat Med, Fuzhou 350108, Peoples R China	Wu, CJ (reprint author), Chengdu Univ Tradit Chinese Med, Coll Pharm, 1166 Liutai Ave, Chengdu 610075, Peoples R China.	developmental fund of Chen Keji Integrative Medicine [CKJ2010026]	11	0009-2797	2015	WOS:000354139600002
Li, Hua; Luo, Shilan; Su, Jianchun; Ke, Huaxiang; Wang, Weihao; Yang, Bin	ANALYTICAL LETTERS	Antioxidant activity; Radix Scutellariae; Flavonoid; Extraction method	[Li, Hua; Su, Jianchun; Ke, Huaxiang; Wang, Weihao; Yang, Bin] China Acad Chinese Med Sci, Inst Chinese Mat Med, Beijing, Peoples R China; [Li, Hua; Wang, Weihao; Yang, Bin] China Acad Chinese Med Sci, State Key Lab Dao Di Herbs, Beijing, Peoples R China; [Luo, Shilan; Su, Jianchun] Chengdu Univ Tradit Chinese Med, Coll Pharm, Chengdu, Peoples R China; [Ke, Huaxiang] Xihua Univ, Bioengn Coll, Chengdu, Peoples R China	Yang, B (reprint author), 16 Nanxiaojie,Dongzhimennei Ave, Beijing 100700, Peoples R China.	Natural Science Foundation of State [81202903, 30572338]; National Bureau of TCM [201407003]	2	0003-2719	2015	WOS:000350974200003
