PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	Wang, SQ; Sun, NF; Li, J; Xiang, Q; Wei, CL				Wang Shiqing; Sun Naifeng; Li Jian; Xiang Qian; Wei Chaolei			Essential Characteristics of Plasma Antennas Driven by One-ended Surface Wave	PLASMA SCIENCE & TECHNOLOGY			English	Article						surface wave; plasma antennas; plasma density; electron temperature	ELECTRON-BEAMS; SHEET; PROPAGATION	Based on the principle that one-ended electromagnetic surface wave can drive a plasma antenna, the relation between the effective length of an antenna column and the applied radio frequency (RF) power was studied both theoretically and experimentally. The density distribution along the antenna column as well as the electron temperature indifferent conditions were investigated. The characteristics of the reception of local frequency modulated (FM) electromagnetic wave by the plasma antenna were compared with that by a copper antenna with same dimensions. The results show that it is feasible to take plasma antennas as receiving ones.	[Wang Shiqing; Sun Naifeng; Xiang Qian; Wei Chaolei] SW Inst Phys, Chengdu 610041, Peoples R China; [Wang Shiqing; Sun Naifeng; Li Jian] Chengdu Univ Technol, Engn & Tech Coll, Leshan 614007, Peoples R China	Sun, NF (reprint author), SW Inst Phys, Chengdu 610041, Peoples R China.	sunnaifeng588@sina.com			Basic Science Foundation of National Defence of China	supported by Basic Science Foundation of National Defence of China		14	3	3	0	1	IOP PUBLISHING LTD	BRISTOL	DIRAC HOUSE, TEMPLE BACK, BRISTOL BS1 6BE, ENGLAND	1009-0630			PLASMA SCI TECHNOL	Plasma Sci. Technol.	APR	2010	12	2					230	234		10.1088/1009-0630/12/2/19		5	Physics, Fluids & Plasmas	Physics	585XT	WOS:000276864600019		
J	Sang, SH; Zhang, X; Zhao, XP; Xiao, LJ				Sang Shihua; Zhang Xiao; Zhao Xiangpo; Xiao Longjun			Metastable Equilibria in the Quinary System of Li+, K+//CO32-, SO42-, B4O72--H2O at 288 K	ACTA CHIMICA SINICA			Chinese	Article						metastable equilibrium; carbonate; sulfate; borate; solubility		An experimental study on metastable equilibria at 288 K in the quinary system Li+, K+//CO32-, SO42-, B4O72--H2O was done by an isothermal evaporation method. Metastable equilibrium solubilities and densities of the solution were determined experimentally. Using the experimental data, the metastable equilibrium phase diagram and water diagram were plotted, respectively. The experimental results of the metastable equilibria show that the double salt K2SO4 center dot Li2SO4 has been formed in the quinary system Li+, K+//CO32-, SO42-, B4O72--H2O at 288 K. In the metastable equilibrium phase diagram (saturated with Li2CO3), the quinary system has four invariant points, nine univariant curves, six fields of crystallization saturated with Li2CO3 [LiBO2 center dot 8H(2)O, K2B4O7 center dot 4H(2)O, K2CO3 center dot 3/2H(2)O, K2SO4, K2SO4 center dot Li2SO4 and Li2SO4 center dot H2O].	[Sang Shihua; Zhang Xiao; Zhao Xiangpo; Xiao Longjun] Chengdu Univ Technol, Coll Mat & Chem & Chem Engn, Chengdu 610059, Peoples R China	Sang, SH (reprint author), Chengdu Univ Technol, Coll Mat & Chem & Chem Engn, Chengdu 610059, Peoples R China.	sangsh@cdut.edu.cn						13	1	5	0	5	SCIENCE PRESS	BEIJING	16 DONGHUANGCHENGGEN NORTH ST, BEIJING 100717, PEOPLES R CHINA	0567-7351			ACTA CHIM SINICA	Acta Chim. Sin.	MAR 28	2010	68	6					476	480				5	Chemistry, Multidisciplinary	Chemistry	582GU	WOS:000276585500004		
J	Li, J; Zhang, S; Liu, GH; Zhao, R; Xu, H; Qiao, DR; Cao, Y				Li, Jing; Zhang, Shu; Liu, Guanghua; Zhao, Rui; Xu, Hui; Qiao, Dairong; Cao, Yi			Separation and identification of lipase-producing strains and immobilized transesterification efficiency	AFRICAN JOURNAL OF MICROBIOLOGY RESEARCH			English	Article						Lipase; crude enzyme solution; bacterial cell; immobilized; transesterification		12 strains of lipase - producing were isolated from 36 samples collected from oil - contaminated soil of machinery - repair plant, dining room, and vegetable market, respectively, of which strain (3 - 2) had the highest hydrolytic activity (17.1 U/ml). Immobilized cell of strain 3 - 2 onto sodium alginate and immobilized crude enzyme solution of strain (3 - 2) onto Sodium alginate were respectively used in two transesterification programs to transfer the Fatty acid methyl ester (FAME). Results showed that both immobilized crude enzyme solution and cell were of high transesterification efficiency for Transesterification Program I, respectively 32.72 and 26.84%. Cycle test done in this Program found that immobilized crude enzyme solution and cell still keep some transesterification efficiency after being recycled thrice at least. Meanwhile, hydrolytic activity of crude enzyme solution had some correlation with transesterification efficiency. However, hydrolytic activity of immobilized cell did not have a clear correlation with the latter. Strain (3 - 2) belonged to Sphingobacterium multivorum. Up to now, the transesterification research has not been reported.	[Li, Jing; Zhang, Shu; Liu, Guanghua; Zhao, Rui; Xu, Hui; Qiao, Dairong; Cao, Yi] Sichuan Univ, Coll Life Sci, Microbial & Metab Engn Key Lab Sichuan Prov, Chengdu 610064, Peoples R China; [Li, Jing] Chengdu Univ Technol, Coll Mat & Chem & Chem Engn, Chengdu 610059, Peoples R China	Cao, Y (reprint author), Sichuan Univ, Coll Life Sci, Microbial & Metab Engn Key Lab Sichuan Prov, Chengdu 610064, Peoples R China.	geneium@scu.edu.cn			National Special Basic Research Projects of China [SB2007FY400-4]; National Basic Research Program of China [2009CB125910]; Key Projects in the Sichuan Province Science and Technology Pillar Program [2008GZ0021]	This work was supported by National Special Basic Research Projects of China (SB2007FY400-4), National Basic Research Program of China (2009CB125910), and Key Projects in the Sichuan Province Science and Technology Pillar Program during the Eleventh Five Year Plan Period (2008GZ0021).		20	2	3	1	2	ACADEMIC JOURNALS	VICTORIA ISLAND	P O BOX 5170-00200 NAIROBI, VICTORIA ISLAND, LAGOS 73023, NIGERIA	1996-0808			AFR J MICROBIOL RES	Afr. J. Microbiol. Res.	MAR 18	2010	4	6					448	453				6	Microbiology	Microbiology	608MY	WOS:000278589600004		
J	Ma, XY; Wu, DF; Wang, Y; Gao, GW; Men, J				Ma, Xiao-Yan; Wu, Di-Feng; Wang, Yang; Gao, Guo-Wei; Men, Jian			1,3,3-Trimethyl-5-nitro-1-phenylindane	ACTA CRYSTALLOGRAPHICA SECTION E-STRUCTURE REPORTS ONLINE			English	Article								In the title compound, C18H19NO2, the five-membered ring of the indane fragment adopts an envelope conformation with the unsubstituted carbon atom at the flap displaced by 0.412 (3) angstrom from the plane formed by the other four atoms. The nitro group forms a dihedral angle of 5.3 (2)degrees with the indane benzene ring while the dihedral angle between the phenyl ring and the indane benzene ring is 76.74 (9)degrees.	[Wu, Di-Feng; Wang, Yang; Gao, Guo-Wei; Men, Jian] Sichuan Univ, Dept Chem, Chengdu 610064, Peoples R China; [Ma, Xiao-Yan] Chengdu Univ Technol, Coll Mat & Chem Engn, Chengdu 610059, Peoples R China	Men, J (reprint author), Sichuan Univ, Dept Chem, Chengdu 610064, Peoples R China.	menjian@scu.edu.cn						8	0	0	1	5	INT UNION CRYSTALLOGRAPHY	CHESTER	2 ABBEY SQ, CHESTER, CH1 2HU, ENGLAND	2056-9890			ACTA CRYSTALLOGR E	Acta Crystallogr. Sect. E.-Struct Rep. Online	MAR	2010	66		3				O645	U5272		10.1107/S1600536810005647		9	Crystallography	Crystallography	563JZ	WOS:000275126500205	21580399	
J	Jiang, LF; Zhong, CR; Xu, M; Peng, XH				Jiang Liu-Feng; Zhong Chuan-Rong; Xu Min; Peng Xiu-Hua			Solution Properties and Microstructure of Branched Acrylamide-Based Copolymers	ACTA PHYSICO-CHIMICA SINICA			Chinese	Article						Acrylamide; Macromonomer; Solution property; Viscosity; Scanning electron microscope	PARTIALLY HYDROLYZED POLYACRYLAMIDE; AQUEOUS-SOLUTION; WATER; MORPHOLOGIES; BEHAVIOR	Novel branched acrylamide-based copolymers (PAE) were synthesized by an aqueous free radical copolymerization technique using acrylamide (AM), sodium 2-acrylamido-2-methylpropane sulphonate (NaAMPS) and p-vinylbenzyl-terminated octylphenoxy poly(ethylene oxide) (VE, polymerization number: 18) to improve the poor salt resistance of the oil-flooding polymer at high salt concentrations. The PAE polymer was characterized with Fourier transform infrared (FT-IR) spectroscopy and proton nuclear magnetic resonance (H-1-NMR). The PAE brine solutions exhibited salt-thickening twice and heat-thickening twice over the ranges of NaCl concentration and temperature. For 2.0 g . L-1 PAE containing 0.93% (molar fraction) VE, the apparent viscosities of 5.0 and 90.0 g . L-1 NaCl solutions were 1167.0 and 338.0 mPa.s at 30 degrees C, respectively. This showed the excellent thickening property and salt resistance of the polymer. The apparent viscosity of the 5.0 g.L-1 NaCl solution was still up to 685 mPa.s at 85 degrees C, which exhibited good heat resistance of the polymer. Moreover, the polymer showed good surfactant and interfacial activities. The scanning electron microscope (SEM) morphologies showed that unique associated structures were formed for PAE in water and continuous network structures were still formed in the brine solution of PAE. Results indicated that the extense polymer chains in water were still able to expand comparatively in the brine solution.	[Jiang Liu-Feng; Zhong Chuan-Rong] Chengdu Univ Technol, Sate Key Lab Oil & Gas Reservoir Geol & Exploitat, Chengdu 610059, Peoples R China; [Jiang Liu-Feng; Xu Min; Peng Xiu-Hua] Chengdu Univ Technol, Coll Mat & Chem & Chem Engn, Chengdu 610059, Peoples R China	Zhong, CR (reprint author), Chengdu Univ Technol, Sate Key Lab Oil & Gas Reservoir Geol & Exploitat, Chengdu 610059, Peoples R China.	zhchrong2006@yahoo.com.cn						16	4	12	1	4	PEKING UNIV PRESS	BEIJING	PEKING UNIV, CHEMISTRY BUILDING, BEIJING 100871, PEOPLES R CHINA	1000-6818			ACTA PHYS-CHIM SIN	Acta Phys.-Chim. Sin.	MAR	2010	26	3					535	540		10.3866/PKU.WHXB20100311		6	Chemistry, Physical	Chemistry	572DC	WOS:000275806300002		
J	Lei, N; Peng, S; Niu, B; Chen, J; Zhou, J; Tang, L; Xu, Y; Wang, S; Chen, F				Lei, N.; Peng, S.; Niu, B.; Chen, J.; Zhou, J.; Tang, L.; Xu, Y.; Wang, S.; Chen, F.			Molecular cloning and characterization of a novel microsomal oleate desaturase gene DiFAD2 from Davidia involucrata Baill	BIOLOGIA PLANTARUM			English	Article						amino acid residues; open reading frame; Saccharomyces cerevisiae	ACID DESATURASE; FATTY; EXPRESSION; IDENTIFICATION; FAD2; L.	In the conversion of oleic acid to linoleic acid, delta(12)-fatty acid desaturase (delta(12)-FAD) is involved. Based on the conserved oligo amino acid residues of the FAD2 genes from other plants, a new full-length cDNA (DiFAD2) encoding a delta(12)-FAD was cloned from Davidia involucrata Baill. Sequence analysis indicated that the DiFAD2 gene had an open reading frame (ORF) of 1 149 bp, coding for 382 amino acids residues of 44.3 kDa, pI of the deduced protein was 8.8. The deduced amino acid sequence of the cloned DiFAD2 showed high identities to those genes of other plant delta(12)-FAD. RT-PCR showed that DiFAD2 was expressed in all tissues and expression was abundant in young stems. Expression of DiFAD2 is not enhanced by low temperature and the altered polyunsaturated fatty acid content in leaves treated with low temperature may be due to the post-transcriptional regulation of the DiFAD2 gene or the other FAD2 gene family regulation.	[Lei, N.; Peng, S.; Niu, B.; Zhou, J.; Tang, L.; Xu, Y.; Wang, S.; Chen, F.] Sichuan Univ, Sch Life Sci, Chengdu 610064, Peoples R China; [Lei, N.; Peng, S.] Chengdu Univ Technol, Dept Bioengn, Chengdu 610059, Peoples R China; [Chen, J.] Chinese Acad Sci, Chengdu Inst Biol, Chengdu 610041, Peoples R China	Chen, F (reprint author), Sichuan Univ, Sch Life Sci, Chengdu 610064, Peoples R China.	cfang@263.com			national infrastructure of national resources for science and technology [2005DKA21403]	This work was supported by the national infrastructure of national resources for science and technology (2005DKA21403).		23	3	5	1	7	SPRINGER	DORDRECHT	VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS	0006-3134			BIOL PLANTARUM	Biol. Plant.	MAR	2010	54	1					41	46				6	Plant Sciences	Plant Sciences	583SI	WOS:000276699500006		
J	Sang, SH; Peng, J				Sang, Shi-Hua; Peng, Jiang			(Solid liquid) equilibria in the quinary system Na+, Mg2+, K+//SO42-, B4O72--H2O at 288 K	CALPHAD-COMPUTER COUPLING OF PHASE DIAGRAMS AND THERMOCHEMISTRY			English	Article						Phase equilibrium; Borate; Sulfate; Solubility	PHASE-DIAGRAM; LI+; MG2+/SO42-H2O; 25-DEGREES-C	The solubilities and densities of the solid-liquid equilibrium in the quinary system Na+, Mg2+, K+//SO24-, B4O72--H2O at 288 K were studied experimentally using the method of isothermal solution saturation. On the basis of the experimental data, the dry salt phase diagram, water content diagram and Mg2+ content diagram of the quinary system were constructed. In the equilibrium phase diagram of the quinary Na+, Mg2+, K+//SO42-, B4O72- - H2O system at 288 K, there are seven invariant points, fourteen univariant curves, and eight fields of crystallization (saturated with MgB4O2 center dot 9H(2)O) corresponding to Na2B4O7 center dot 10H(2)O, K2B4O7 center dot 4H(2)O, K2SO4, Na2SO4 center dot 10H(2)O, MgSO4 center dot 7H(2)O, K2SO4 center dot MgSO4 center dot 6H(2)O, Na2SO4 center dot MgSO4 center dot 4H(2)O, and Na2SO4 center dot 3K(2)SO(4). The experimental results show that sulfates have larger solubilities than borates in the quinary Na+, Mg2+, K+//SO42-, B4O72--H2O system at 288 K. (C) 2009 Elsevier Ltd. All rights reserved.	[Sang, Shi-Hua; Peng, Jiang] Chengdu Univ Technol, Coll Mat & Chem & Chem Engn, Chengdu 610059, Peoples R China	Sang, SH (reprint author), Chengdu Univ Technol, Coll Mat & Chem & Chem Engn, Chengdu 610059, Peoples R China.	sangsh@cdut.edu.cn			New Century Excellent Talents in Universities of China [NCET-07-0125]; National Natural Science Foundation of China [40973047]; Young Science Foundation of Sichuan Province in China [08ZQ026-017]	This project was supported by the New Century Excellent Talents in Universities of China (NCET-07-0125), the National Natural Science Foundation of China (No. 40973047) and the Young Science Foundation of Sichuan Province in China (08ZQ026-017).		18	9	12	0	6	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND	0364-5916			CALPHAD	Calphad-Comput. Coupling Ph. Diagrams Thermochem.	MAR	2010	34	1					64	67		10.1016/j.calphad.2009.12.001		4	Thermodynamics; Chemistry, Physical; Materials Science, Multidisciplinary; Metallurgy & Metallurgical Engineering	Thermodynamics; Chemistry; Materials Science; Metallurgy & Metallurgical Engineering	583NG	WOS:000276683100009		
J	Pang, CY; Hu, W; Hu, BQ; Shi, Y; Vanderburg, CR; Rogers, JT; Huang, XD				Pang, Chao-Yang; Hu, Wei; Hu, Ben-Qiong; Shi, Ying; Vanderburg, Charles R.; Rogers, Jack T.; Huang, Xudong			A Special Local Clustering Algorithm for Identifying the Genes Associated With Alzheimer's Disease	IEEE TRANSACTIONS ON NANOBIOSCIENCE			English	Article						Algorithm; Alzheimer's disease (AD); compact class; local clustering (LC) feature; special local clustering (SLC)	VECTOR QUANTIZATION	Clustering is the grouping of similar objects into a class. Local clustering feature refers to the phenomenon whereby one group of data is separated from another, and the data from these different groups are clustered locally. A compact class is defined as one cluster in which all similar elements cluster tightly within the cluster. Herein, the essence of the local clustering feature, revealed by mathematical manipulation, results in a novel clustering algorithm termed as the special local clustering (SLC) algorithm that was used to process gene microarray data related to Alzheimer's disease (AD). SLC algorithm was able to group together genes with similar expression patterns and identify significantly varied gene expression values as isolated points. If a gene belongs to a compact class in control data and appears as an isolated point in incipient, moderate and/or severe AD gene microarray data, this gene is possibly associated with AD. Application of a clustering algorithm in disease-associated gene identification such as in AD is rarely reported.	[Huang, Xudong] Harvard Univ, Brigham & Womens Hosp, Sch Med, Dept Radiol,Div Nucl Med & Mol Imaging,Conjugate, Boston, MA 02115 USA; [Pang, Chao-Yang] Harvard Univ, Brigham & Womens Hosp, Sch Med, Dept Radiol,Conjugate & Med Chem Lab,Biomed Infor, Boston, MA 02115 USA; [Pang, Chao-Yang] Sichuan Normal Univ, Coll Math & Software Sci, Key Software Lab, Chengdu 610066, Peoples R China; [Hu, Ben-Qiong] Chengdu Univ Technol, Coll Informat Management, Chengdu 610059, Peoples R China; [Vanderburg, Charles R.] Massachusetts Gen Hosp, Dept Neurol, Boston, MA 02114 USA; [Vanderburg, Charles R.] Massachusetts Gen Hosp, Harvard NeuroDiscovery Ctr, Boston, MA 02114 USA; [Vanderburg, Charles R.; Rogers, Jack T.] Harvard Univ, Sch Med, Boston, MA 02114 USA; [Rogers, Jack T.] Massachusetts Gen Hosp, Dept Psychiat, Neurochem Lab, Boston, MA 02114 USA	Huang, XD (reprint author), Harvard Univ, Brigham & Womens Hosp, Sch Med, Dept Radiol,Div Nucl Med & Mol Imaging,Conjugate, Boston, MA 02115 USA.	cpang@bwh.harvard.edu; cyp_900@hotmail.com; bqh@msn.com; yshi@rics.bwh.harvard.edu; crvanderburg@partners.org; jtrogers@partners.org; xhuang3@partners.org			National Institute of Health/National Institute on Aging [5R21AG028850]; Alzheimer's Association [IIRG07-60397]; Radiology Department, Brigham and Women's Hospital, Boston, MA	This work was supported by National Institute of Health/National Institute on Aging under Grant 5R21AG028850 and Alzheimer's Association under Grant IIRG07-60397, and by the Radiology Department, Brigham and Women's Hospital, Boston, MA. Asterisk indicates corresponding author.		21	8	8	0	0	IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC	PISCATAWAY	445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA	1536-1241			IEEE T NANOBIOSCI	IEEE Trans. Nanobiosci.	MAR	2010	9	1					44	50		10.1109/TNB.2009.2037745		7	Biochemical Research Methods; Nanoscience & Nanotechnology	Biochemistry & Molecular Biology; Science & Technology - Other Topics	575UL	WOS:000276094400006	20089478	
J	Guo, ZX; Xiong, J; Yang, M; Xiong, SJ; Chen, JZ; Bi, SQ				Guo, Zhixing; Xiong, Ji; Yang, Mei; Xiong, Sujian; Chen, Jianzhong; Bi, Siqin			Characterization and properties of MTCVD Ti(C,N) coated cemented carbide substrates with Fe/Ni binder	INTERNATIONAL JOURNAL OF REFRACTORY METALS & HARD MATERIALS			English	Article						MTCVD coatings; Cemented carbide; Fe/Ni	CUTTING TOOLS; WC; COATINGS; CO; HARDMETALS; POWDER; NICKEL; PHASE; TICN	Two developments, including the deposition of hard chemical vapour deposition (CVD) coatings on cemented carbides and the use of innovative binders instead of Co for cemented carbides, have attracted worldwide interest. In this paper, ISO grade P30 cemented carbides with Fe/Ni and Co binders are prepared as the substrates, and adherent Ti(C,N) coatings are deposited on them by moderate temperature chemical vapour deposition (MTCVD) technique. The microstructure and properties of both the substrates and coated cemented carbides are studied. (C) 2009 Elsevier Ltd. All rights reserved.	[Guo, Zhixing; Xiong, Ji; Xiong, Sujian; Chen, Jianzhong; Bi, Siqin] Sichuan Univ, Sch Mfg Sci & Engn, Chengdu 610065, Peoples R China; [Yang, Mei] Chengdu Univ Technol, Coll Mat & Chem & Chem Engn, Chengdu 610059, Peoples R China	Xiong, J (reprint author), Sichuan Univ, Sch Mfg Sci & Engn, Chengdu 610065, Peoples R China.	submission000@hotmail.com	Guo, Zhixing/J-4031-2013					21	9	9	0	4	ELSEVIER SCI LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND	0263-4368			INT J REFRACT MET H	Int. J. Refract. Met. Hard Mat.	MAR	2010	28	2					238	242		10.1016/j.ijrmhm.2009.10.004		5	Materials Science, Multidisciplinary; Metallurgy & Metallurgical Engineering	Materials Science; Metallurgy & Metallurgical Engineering	565AC	WOS:000275259300015		
J	Zeng, Y; Liu, JM; Zheng, ZY				Zeng, Ying; Liu, Junmei; Zheng, Zhiyuan			Metastable Phase Equilibrium in the Quaternary System NaCl + KCl + Na2CO3 + K2CO3 + H2O at 273 K	JOURNAL OF CHEMICAL AND ENGINEERING DATA			English	Article							QUINARY SYSTEM; NA2B4O7-NA2CO3-NAHCO3-NABO2-H2O SYSTEM; ISOTHERMAL SOLUBILITY; NA+; 25-DEGREES-C; 15-DEGREES-C; 35-DEGREES-C; MG2+//CL; K+	The metastable phase equilibrium in the quaternary system NaCl + KCl + Na2CO3 + K2CO3 + H2O was Studied at 273 K using an isothermal evaporation method. The solubility and the density of the equilibrated Solution were determined. On the basis of the solubility data, the metastable phase diagram and the water diagram were plotted. The phase diagram Consists of three invariant points, seven univariant Curves, and five metastable crystallization fields. Among the three invariant points, points E-1 and E-3 are a Commensurate invariant point type, while point E, is a incommensurate invariant point type. The three cosaturated salts for points E-1, E-2, and E-3 are NaCl + KCl + Na2CO3 center dot 10H(2)O, KCl + Na2CO3 center dot 10H(2)O + KNaCO3 center dot 6H(2)O, and KCl + K2CO3 center dot 3/2H(2)O + KNaCO3 center dot 6H(2)O, respectively. The five metastable crystallization fields correspond to the single salts potassium chloride (KCl), sodium chloride (NaCl), sodium carbonate decahydrate (Na2CO3 center dot 10H(2)O), potassium carbonate sesquihydrate (K2CO3 center dot 3/2H(2)O), and a hexahydrate double salt of potassium and sodium carbonate (KNaCO3 center dot 6H(2)O). Sodium carbonate decahydrate (Na2CO3 center dot 10H(2)O) is the only crystallization form of sodium carbonate at 273 K in this system; the monohydrate (Na2CO3 center dot H2O) and heptahydrate (Na2CO3 center dot 7H(2)O) are not formed.	[Zeng, Ying; Liu, Junmei; Zheng, Zhiyuan] Chengdu Univ Technol, Coll Mat & Chem & Chem Engn, Chengdu 610059, Peoples R China	Zeng, Y (reprint author), Chengdu Univ Technol, Coll Mat & Chem & Chem Engn, Chengdu 610059, Peoples R China.	zengy@gmail.com			National Nature Science Foundation of China [40673050]; Ministry of Education of China [20070616008]; Sichuan Province [2008-140]	Financial support for this work was provided by the National Nature Science Foundation of China (No. 40673050), the Research Fund for the Doctoral Program of Higher Education from the Ministry of Education of China (20070616008), and the Scholarship Leaders Training Fund from Sichuan Province (2008-140).		14	3	3	0	4	AMER CHEMICAL SOC	WASHINGTON	1155 16TH ST, NW, WASHINGTON, DC 20036 USA	0021-9568			J CHEM ENG DATA	J. Chem. Eng. Data	MAR	2010	55	3					1310	1313		10.1021/je900640z		4	Thermodynamics; Chemistry, Multidisciplinary; Engineering, Chemical	Thermodynamics; Chemistry; Engineering	565WX	WOS:000275328000041		
J	Teng, YG; Ni, SJ; Wang, JS; Zuo, R; Yang, J				Teng, Yanguo; Ni, Shijun; Wang, Jinsheng; Zuo, Rui; Yang, Jie			A geochemical survey of trace elements in agricultural and non-agricultural topsoil in Dexing area, China	JOURNAL OF GEOCHEMICAL EXPLORATION			English	Article						Geochemical survey; Trace element; Geochemical background; Element assemblage; Topsoil pollution	ENVIRONMENTAL-QUALITY ASSESSMENT; HUMAN HEALTH; SOILS; METALS; AUSTRALIA; POLLUTION; IMPACT; WASTE; RISKS; KOREA	In China, soil pollution is very serious, which has jeopardized the ecology, food safety, the people's health, and even the sustainable development of agriculture. In order to investigate the soil pollution situation, a total of 874 agricultural and non-agricultural topsoil samples were collected from Dexing area, northeast of Jiangxi Province, China. The total elemental concentrations of 17 elements (As, Hg, Mo, Cd, Cr, Zn, Cu, Mn, Ti, Pb, Fe, Ca, K, Si, Al, Mg, and Na) were determined. The geochemical background and threshold was predicted with the method of the median +/- median absolute deviation (MAD). The agricultural soil median concentration of trace elements was similar to that of the non-agricultural soil. In contrast to Jiangxi soil background of trace elements, the geochemical background of the study area was obviously higher. The maps of the pollution indices for As, Cd, Cr, Cu, Hg, Mn, Mo, Pb, Ti and Zn of non-agricultural soil and agricultural soils in the study area, showed that the highest level of pollution is distributed near and along the Lean River, especially in the neighboring and surrounding Dexing and Leping mining area. (C) 2010 Elsevier B.V. All rights reserved.	[Teng, Yanguo; Wang, Jinsheng; Zuo, Rui; Yang, Jie] Beijing Normal Univ, Coll Water Sci, Beijing 100875, Peoples R China; [Teng, Yanguo; Wang, Jinsheng; Zuo, Rui; Yang, Jie] Minist Educ, Engn Res Ctr Groundwater Pollut Control & Remedia, Beijing 100875, Peoples R China; [Ni, Shijun] Chengdu Univ Technol, Dept Geochem, Chengdu 610059, Peoples R China	Teng, YG (reprint author), Beijing Normal Univ, Coll Water Sci, Beijing 100875, Peoples R China.	teng1974@163.com			China Natural Science Foundation [40603017]; NCET	This study is granted by China Natural Science Foundation (No.40603017) and program for NCET. The authors would like to thank the members of this consortium from Beijing Normal University, China Academy of Geological Sciences, Chengdu University of Technology.		48	32	33	3	14	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0375-6742			J GEOCHEM EXPLOR	J. Geochem. Explor.	MAR	2010	104	3					118	127		10.1016/j.gexplo.2010.01.006		10	Geochemistry & Geophysics	Geochemistry & Geophysics	576BB	WOS:000276117400005		
J	Wen, J; Chu, W; Jiang, CF; Tong, DG				Wen, Jie; Chu, Wei; Jiang, Chengfa; Tong, Dongge			Growth of carbon nanotubes on the novel FeCo-Al2O3 catalyst prepared by ultrasonic coprecipitation	JOURNAL OF NATURAL GAS CHEMISTRY			English	Article						carbon nanotubes; ultrasonic coprecipitation; FeCo-Al2O3 catalyst; chemical vapor deposition (CVD)	CVD SYNTHESIS; DECOMPOSITION; METHANE; CH4; CO; ALUMINA; SUPPORT; FE	FeCo-Al2O3 catalyst was prepared by an ultrasonic coprecipitation (UC) method for the growth of carbon nanotubes (CNTs) from catalytic decomposition of methane Its catalytic performance was compared with that of the FeCo-Al2O3 catalyst counterparts prepared by stepwise impregnation (I) and conventional coprecipitation (C) methods, respectively The structure and properties of the catalysts and the CNTs as produced thereon were investigated by means of XRD, XPS, TEM and N-2 adsorption techniques It was found that the catalyst prepared by the ultrasonic coprecipitation method was more active, and the yield and purity of the synthesized CNTs were promoted evidently The XPS results revealed that there were more active components on the surface of the catalyst prepared by the ultrasonic coprecipitation method On the other hand. N-2 adsorption demonstrated that the catalyst prepared by the ultrasonic coprecipitation method conferred larger specific surface area, which was beneficial to dispersion of active components TEM images further confirmed its higher dispersion. These factors could be responsible for its higher activity for the growth of CNTs from catalytic decomposition of methane	[Wen, Jie; Chu, Wei; Jiang, Chengfa] Sichuan Univ, Dept Chem Engn, Chengdu 610065, Sichuan, Peoples R China; [Tong, Dongge] Chengdu Univ Technol, Coll Mat & Chem & Chem Engn, Chengdu 610059, Sichuan, Peoples R China	Chu, W (reprint author), Sichuan Univ, Dept Chem Engn, Chengdu 610065, Sichuan, Peoples R China.		Chu, Wei/I-4486-2013; Chu, Wei/C-6140-2011	Chu, Wei/0000-0002-7166-5443; Tong, Dong Ge/0000-0001-9106-4373				23	8	8	3	23	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	1003-9953			J NAT GAS CHEM	J. Nat. Gas Chem.	MAR	2010	19	2					156	160		10.1016/S1003-9953(09)60053-0		5	Chemistry, Applied; Chemistry, Physical; Energy & Fuels; Engineering, Chemical	Chemistry; Energy & Fuels; Engineering	587AG	WOS:000276957700009		
