PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	Xiang, F; Zhu, LD; Wang, CS; Zhao, XX; Chen, HD; Yang, WG				Xiang, Fang; Zhu, Lidong; Wang, Chengshan; Zhao, Xixi; Chen, Hongde; Yang, Wenguang			Quaternary sediment in the Yichang area: Implications for the formation of the Three Gorges of the Yangtze River	GEOMORPHOLOGY			English	Article; Proceedings Paper	2nd Yangtze Fluvial Conference of the International-Association-of-Geomorphology-Working-Group-on-Large-Rivers	JUN, 2004	Shanghai, PEOPLES R CHINA	Int Assoc Geomorphol Working Grp Large Rivers		Yichang; quaternary sediments; Three Gorges; incision; Yangtze River	CLIMATIC VARIATIONS; BENGAL BASIN; BANGLADESH; EVOLUTION; HISTORY; SYSTEM; FRANCE	Sediment data from the Yichang area in the Jianghan Basin of Hubei Province in China suggest deposition in a lacustrine environment prior to 0.75 Ma, B.P., followed by incision of the Yangtze River. The earliest Quaternary Yunchi Formation accumulated in an alluvial fan to fan-delta environment. The subsequent Shanxiyao Formation was deposited in an environment that changed from fan-delta to lacustrine. The distribution of sedimentary facies suggests the presence of a lake in the Yichang area prior to 0.75 Ma, B.P. The lack of sediments contemporaneous with the Yunchi and Shanxiyao Formations in other areas of the Jianghan Basin, suggests that this ancient lake was limited to the Yichang area. This lake predates the present Yangtze River in the Yichang area and the Jianghan basin. Provenance studies of gravels in the Yanchi and Shanxiyao Formations, as well as gravels in terraces and the channel of the Yangtze River indicate a variety of sediment sources, but suggest that no material from the area west of the Three Gorges had been carried into the Yichang area prior to 0.75 Ma, B.P. The Yangtze River cut through Three Gorges area only after 0.75 Ma, B.P. (c) 2006 Elsevier B.V All rights reserved.	[Xiang, Fang; Zhu, Lidong; Chen, Hongde; Yang, Wenguang] Chengdu Univ Technol, Inst Sedimentol, Chengdu 610059, Peoples R China; [Wang, Chengshan] China Univ Geosci, Sch Earth Sci & Resources, Beijing 100083, Peoples R China; [Zhao, Xixi] Univ Calif Santa Cruz, Inst Tecton, Santa Cruz, CA 95064 USA	Xiang, F (reprint author), Chengdu Univ Technol, Inst Sedimentol, Chengdu 610059, Peoples R China.	xiangf@cdut.edu.cn	Zhao, Xixi/C-3330-2011					30	16	25	0	6	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0169-555X			GEOMORPHOLOGY	Geomorphology	MAR 30	2007	85	3-4					249	258		10.1016/j.geomorph.2006.03.027		10	Geography, Physical; Geosciences, Multidisciplinary	Physical Geography; Geology	244VY	WOS:000251894600012		
J	Zhong, CR; Huang, RH; Zhang, X; Dai, H				Zhong, Chuanrong; Huang, Ronghua; Zhang, Xi; Dai, Hua			Synthesis, characterization, and solution properties of an acrylamide-based terpolymer with butyl styrene	JOURNAL OF APPLIED POLYMER SCIENCE			English	Article						acrylamide; butyl styrene; micellar free radical copolymerization; hydrophobically associating; solution properties	WATER-SOLUBLE COPOLYMERS; AQUEOUS-SOLUTION; C-13 NMR; BEHAVIOR	The terpolymers (PASA) with acrylamide (AM), butyl styrene (BST), and sodium 2-acrylamido-2-methylpropane sulfonate (NaAMPS) were synthesized by the micellar free radical copolymerization technique. The polymer composition was determined by the elemental analysis, and the block structure of PASA was characterized directly by DSC measurement. Incorporation of NaAMPS into the terpolymers may improve the water solubility and intermolecular association, and the feed amount of BST, sodium dodecyl sulfate (SDS) amount, and the total monomer concentration in the polymerization can influence apparently the viscosities of PASA. The polymer exhibits excellent viscosification effect, salt-thickening, temperature-thickening, thixotropy, pseudoplastic behavior or shear-thickening relative to the BST content in PASA, excellent anti-aging property at 85 degrees C, and a dramatic increase in solution viscosity by the addition of little amount of SDS. (c) 2006 Wiley Periodicals, Inc.	Chengdu Univ Technol, Coll Mat & Chem, Chengdu 610059, Sichuan, Peoples R China; Chengdu Univ Technol, Chem Engn Coll, Chengdu 610059, Sichuan, Peoples R China; Sichuan Univ, Polymer Res Inst, State Key Lab Polymer Mat Engn, Chengdu 610065, Peoples R China; SW Petr Inst, State Key Lab Oil & Gas Reservoir Geol & Exploita, Chengdu 610500, Peoples R China	Zhong, CR (reprint author), Chengdu Univ Technol, Coll Mat & Chem, Chengdu 610059, Sichuan, Peoples R China.	zhchrong2006@yahoo.com.cn						20	18	18	0	7	JOHN WILEY & SONS INC	HOBOKEN	111 RIVER ST, HOBOKEN, NJ 07030 USA	0021-8995			J APPL POLYM SCI	J. Appl. Polym. Sci.	MAR 15	2007	103	6					4027	4038		10.1002/app.25546		12	Polymer Science	Polymer Science	132ZS	WOS:000243982000079		
J	Huang, GX; Yin, F				Huang, Guang-Xin; Yin, Feng			Constrained inverse eigenproblem and associated approximation problem for anti-Hermitian R-symmetric matrices	APPLIED MATHEMATICS AND COMPUTATION			English	Article						R-symmetric matrix; R-skew symmetric matrix; anti-Hermitian R-symmetric matrix; constrained inverse eigenproblem; approximation problem	CENTROSYMMETRIC MATRICES; SOLVABILITY CONDITIONS; PERSYMMETRIC MATRICES; GENERALIZED SYMMETRY; BASIC PROPERTIES; SKEW SYMMETRY; DECOMPOSITION; EIGENVECTORS; EIGENVALUES	Let R is an element of C-nxn be a nontrivial involution, i.e., R-2 = I and R not equal +/- I. A is an element of C-nxn is called anti-Hermitian R-symmetric if A* = -A and RAR = A. The presentation and some properties for an arbitrary anti-Hermitian R-symmetric matrix with R* = R and the relations between the eigenproblem for A and the corresponding eigenproblems for anti-Hermitian matrices are given. Then the solutions of Constrained Inverse Eigenproblem and Approximation Problem are essentially decomposed into the same kind subproblems for anti-Hermitian matrices in complex field with smaller dimensions. The explicit solutions for the later subproblems are arrived. The corresponding problems which are the formulations of Constrained Inverse Eigenproblem and Approximation Problem in complex field was first given, then the solutions of Constrained Inverse Eigenproblem and Approximation Problem with R* = R are derived. (c) 2006 Elsevier Inc. All rights reserved.	Chengdu Univ Technol, Coll Informat & Management, Chengdu 610059, Sichuan, Peoples R China; Sichuan Univ Sci & Engn, Dept Math, Zigong 643000, Peoples R China	Huang, GX (reprint author), Chengdu Univ Technol, Coll Informat & Management, 1 E 3rd Rd Erxian Bridge, Chengdu 610059, Sichuan, Peoples R China.	huangx@cdut.edu.cn						18	6	9	0	2	ELSEVIER SCIENCE INC	NEW YORK	360 PARK AVE SOUTH, NEW YORK, NY 10010-1710 USA	0096-3003	1873-5649		APPL MATH COMPUT	Appl. Math. Comput.	MAR 1	2007	186	1					426	434		10.1016/j.amc.2006.07.114		9	Mathematics, Applied	Mathematics	161FD	WOS:000245999000043		
J	Sang, SH; Yin, HA; Lei, NF				Sang Shi-hua; Yin Hui-an; Lei Ning-fei			Metastable equilibrium in quaternary system Li2SO4+K2SO4+Li2CO3+K2CO3+H(2)Oat288K	CHEMICAL RESEARCH IN CHINESE UNIVERSITIES			English	Article						metastable equilibrium; carbonate; sulphate; solubility	QUINARY SYSTEM; PHASE-EQUILIBRIUM; 25-DEGREES-C; NA+	Metastable equilibrium solubilities and densities of the Li2SO4 + K2SO4 + Li2CO3 + K2CO3 + H2O system at 288 K were determined experimentally by using the isothermal evaporation method. According to the experimental data, the metastable equilibrium solubility phase diagram was constructed. In the phase diagram, there are three invariant points, seven univariant curves, and five fields of crystallization: Li2SO4 . H2O, K2SO4, Li2CO3, K2CO3 . 3/2H(2)O and K2SO4 . Li2SO4. The double salt K2SO4 . Li2SO4 was found in the metastable equilibria. Lithium carbonate (Li2CO3) has the smallest solubility in the quaternary system.	Chengdu Univ Technol, Coll Mat & Chem & Chem Engn, Chengdu 610059, Peoples R China	Sang, SH (reprint author), Chengdu Univ Technol, Coll Mat & Chem & Chem Engn, Chengdu 610059, Peoples R China.	sangsh@cdut.edu.cn						10	5	6	1	5	HIGHER EDUCATION PRESS	BEIJING	SHATANHOU ST 55, BEIJING 100009, PEOPLES R CHINA	1005-9040			CHEM RES CHINESE U	Chem. Res. Chin. Univ.	MAR	2007	23	2					208	211		10.1016/S1005-9040(07)60044-0		4	Chemistry, Multidisciplinary	Chemistry	155YW	WOS:000245615800020		
J	Huang, RQ; Xiao, HB; Ju, NP; Zhao, JJ				Huang Runqiu; Xiao Huabo; Ju Nengpan; Zhao Jianjun			Deformation mechanism and stability of a rocky slope	JOURNAL OF CHINA UNIVERSITY OF GEOSCIENCES			English	Article						high rock slope; deformation and failure mechanism; stability; support		A high slope is located on the side of the spillway at a hydropower station in Southwest China, which has some weak inter-layers inclining outwards. Parts of the slope show heavy weathering and unloading. There appeared deformation and tensile crack either on the surface or on the afteredge of the slope during excavation, and under a platform (elev. 488 m), two levels of slopes collapsed on the downriver side. Based on the investigation in situ and the analysis of the geological structure, the conceptual model of deformation and failure mechanism was erected for this slope. Furthermore, the deformation characteristics were studied with FLAC(3D) numerical simulation. Comprehensive analysis shows that the whole deformation of the slope is unloading rebound in certain depth scope and the whole body does not slide along any weak interlayer. In addition, two parts with prominent local deformation in the shallow layer of the slope show the models of "creep sliding-tensile cracking" and "stiding-tensile cracking", respectively. Based on the above analysis, the corresponding project of support and reinforcement is proposed to make the slope more stable.	Chengdu Univ Technol, Natl Lab Geohazard Prevent & Geoenvironm Protect, Chengdu 610059, Peoples R China	Huang, RQ (reprint author), Chengdu Univ Technol, Natl Lab Geohazard Prevent & Geoenvironm Protect, Chengdu 610059, Peoples R China.	hrq@cdut.edu.cn						4	6	9	1	19	CHINA UNIV GEOSCIENCES	WUHAN	YUJIASHAN, WUHAN, PEOPLES R CHINA	1002-0705			J CHINA UNIV GEOSCI	J. China Univ. Geosci.	MAR	2007	18	1					77	84		10.1016/S1002-0705(07)60021-1		8	Geology; Geosciences, Multidisciplinary	Geology	180KF	WOS:000247361200009		
J	Chen, SH; Schumacher, G				Chen Shanhua; Schumacher, G.			A comparative study of deformation structures in primary equiaxed gamma-grains and gamma laths of a creep deformed TiAl-Based alloy	RARE METAL MATERIALS AND ENGINEERING			Chinese	Article						titanium aluminides; duplex structure; transmission electron microscopy; dislocations; twins	ROOM-TEMPERATURE; MECHANISM	The microstructure of a Ti-47Al-2Nb-2at%Mn+0.8vol%TiB2 alloy with duplex structure consisting of primary equiaxed gamma-grains and lamellar alpha(2)+gamma colonies after creep deformation at elevated temperatures (650 degrees C similar to 750 degrees C) under 250 MPa similar to 350 MPa was studied by transmission electron microscopy (TEM). In both primary gamma-grains and gamma-laths within lamellar alpha(2)+gamma colonies, the ordinary 1/2 < 110] dislocations and the true twins created by16 < 112] partial dislocations or pseudotwins created by 1/6 < 121] partial dislocations were observed, while planar stacking faults and < 101] superdislocations were more common in y-laths. A detailed contrast analysis by TEM showed that the planar stacking faults lying on {111} planes are bound by all the f.c.c. variants of the 1/6 < 121 > Shockley partial dislocations in contrast to earlier results on stoichiometric binary TiAl. alloys. The observed deformation substructure was compared and contrasted with that of binary TiAl alloys.	Chengdu Univ Technol, Chengdu 610059, Peoples R China; Hahn Meitner Inst Berlin Gmbh, D-14109 Berlin, Germany	Chen, SH (reprint author), Chengdu Univ Technol, Chengdu 610059, Peoples R China.	chensh@cdut.edu.cn						15	0	0	1	2	NORTHWEST INST NONFERROUS METAL RESEARCH	SHAANXI	C/O RARE METAL MATERIAL ENGINEERING PRESS, PO BOX 51, XIAN, SHAANXI 710016, PEOPLES R CHINA	1002-185X			RARE METAL MAT ENG	Rare Metal Mat. Eng.	MAR	2007	36	3					454	458				5	Materials Science, Multidisciplinary; Metallurgy & Metallurgical Engineering	Materials Science; Metallurgy & Metallurgical Engineering	157QH	WOS:000245734700020		
J	Zhong, H; Xu, H				Zhong Hui; Xu Hui			Synthesis and electrochemical characterization of layered Li(Ni1/3Co1/3Mn1/3)O-2 cathode material	ACTA CHIMICA SINICA			Chinese	Article						lithium-ion battery; cathode material; layered Li(Ni1/3Co1/3Mn1/3)O-2	LITHIUM-ION BATTERIES; INSERTION MATERIAL; LICO1/3NI1/3MN1/3O2; PERFORMANCE	The precipitate-spray method was used to prepare the precursor. The layered Li(Ni1/3Co1/3Mn1/3)O-2 cathode material for lithium ion batteries was synthesized in air atmosphere at 750 V for 20 h from the precursor. XRD analysis, SEM and electrochemical tests were used to characterize the structure, appearance and electrochemical performances of the aimed material. The hexagonal layered LiNi0.5Mn0.5O2 has an alpha-NaFeO2 structure and space group R3m with lattice parameters of a=0.2865 run, c=1.4238 nm. Initial discharge capacities of 173.5 and 185.4 mAh(.)g(-1) were obtained in the range 2.8 similar to 4.2 and 2.8 similar to 4.5 V, respectively. 96% and 84% of the initial discharge capacities were reserved after 40 cycles at each charge-discharge voltage.	Chengdu Univ Technol, Coll Mat & Chem Engn, Chengdu 610059, Peoples R China; Chongqing Technol & Business Univ, Chongqing 400067, Peoples R China	Zhong, H (reprint author), Chengdu Univ Technol, Coll Mat & Chem Engn, Chengdu 610059, Peoples R China.	zhongh@cdut.edu.cn						18	7	10	1	4	SCIENCE CHINA PRESS	BEIJING	16 DONGHUANGCHENGGEN NORTH ST, BEIJING 100717, PEOPLES R CHINA	0567-7351			ACTA CHIM SINICA	Acta Chim. Sin.	JAN 28	2007	65	2					147	151				5	Chemistry, Multidisciplinary	Chemistry	135SC	WOS:000244172300011		
J	Zhong, CR; Ye, L; Dai, H; Huang, RH				Zhong, Chuanrong; Ye, Lin; Dai, Hua; Huang, Ronghua			Flourescent probe and ESEM morphologies of a acrylamide-based terpolymer in aqueous solution	JOURNAL OF APPLIED POLYMER SCIENCE			English	Article						hydrophobically associating water-soluble polymer; aggregation morphology; environmental scanning electron microscope; fluorescent probe	WATER-SOLUBLE COPOLYMERS; SOLUTION BEHAVIOR	The terpolymer (PASA) of acrylamide with butyl styrene and sodium 2-acrylamido-2-methylpropane sulfonate was synthesized. The composition and molecular structure were characterized by elemental analysis, UV, FTIR, and H-1 NMR. The aggregation behaviors of PASA were studied by means of the fluorescent probe analysis and environmental scanning electron microscope (ESEM). The flourescent probe analysis indicates that the PASA molecules form excellent hydrophobically associating structures in pure water and with the increase in PASA concentration at low concentrations, the nonpolarity of hydrophobic microdomains and the degree of intermolecular hydrophobic association increase in aqueous and brine solution. ESEM measurements show that gigantic aggregates have been formed in the PASA aqueous solution at the polymer concentration of 0.05 g dL(-1), which is the critical association concentration of the polymer, and excellent solution properties of PASA are attributed to integrated network-structures formed by PASA in aqueous solution, which are collapsed by the addition of salt, resulting in the decrease in apparent viscosity of PASA in brine solution. However, with the increase in the NaCl concentration or the PASA concentration, the number and size of aggregates increase, leading to the remarkable increase in the apparent viscosity of PASA in brine solution. These results are consistent with the AFM and viscosity study results. (C) 2006 Wiley Periodicals, Inc. J Appl Polym Sci 103: 277-286, 2007	Chengdu Univ Technol, Mat & Chem Chem Engn Coll, Chengdu 610059, Sichua, Peoples R China; Sichuan Univ, State Key Lab Polymer Mat Engn, Polymer Res Inst, Chengdu 610065, Sichuan, Peoples R China; SW Petr Inst, State Key Lab Oil & Gas Reservoir Geol & Exploita, SW Petr Inst, Chengdu 610500, Sichuan, Peoples R China	Zhong, CR (reprint author), Chengdu Univ Technol, Mat & Chem Chem Engn Coll, Chengdu 610059, Sichua, Peoples R China.	zhchrong2006@yahoo.com.cn						19	17	17	0	2	JOHN WILEY & SONS INC	HOBOKEN	111 RIVER ST, HOBOKEN, NJ 07030 USA	0021-8995			J APPL POLYM SCI	J. Appl. Polym. Sci.	JAN 5	2007	103	1					277	286		10.1002/app.25275		10	Polymer Science	Polymer Science	105VQ	WOS:000242060800037		
J	Liu, DQ; Yu, J; Sun, YH; He, ZZ; Liu, XQ				Liu Dong-Qiang; Yu Ji; Sun Yu-Heng; He Ze-Zhen; Liu Xing-Quan			Preparation and rate property of Li4Ti5O12-coated LiMn2O4 for lithium ion battery	CHINESE JOURNAL OF INORGANIC CHEMISTRY			Chinese	Article						spinel LiMn2O4; surface modification; Li4Ti5O12 coating; high-rate performance	TEMPERATURE PERFORMANCE; SECONDARY BATTERY; CATHODE MATERIALS; MANGANESE OXIDE; SPINEL; ELECTRODES; INSERTION; CELLS	Spinel LiMn2O4 was prepared by solid-state reaction and coated with different molar ratios of Li4Ti5O12 particles via sol-gel method. The unmodified and surface-modified LiMn2O4 were characterized by XRD and SEM. The results suggest that the Li4Ti5O12 particles have been encapsulated on the surface of the LiMn2O4 without any crystal structural change. To investigate the rate capability of [he prepared materials, the experimental batteries were performed under a current rate of 1C, 2C and 5C, respectively, at ambient temperature. The electrochemical results reveal that the Li4Ti5O12-coated LiMn2O4 materials show excellent rate stability compared to the uncoated spinel, especially under 5C rate.	Chinese Acad Sci, Inst Organ Chem, Chengdu 610041, Peoples R China; Chinese Acad Sci, Grad Sch, Beijing 100039, Peoples R China; Chengdu Univ Technol, Coll Mat & Chem & Chem Engn, Chengdu 610059, Peoples R China	Liu, XQ (reprint author), Chinese Acad Sci, Inst Organ Chem, Chengdu 610041, Peoples R China.	lxquan2000@sina.com						25	7	9	1	11	CHINESE CHEMICAL SOCIETY	BEIJING	C/O DEPT INT AFFAIRS, SECRETARY OF CHEM SOC, PO BOX 2709, BEIJING 100080, PEOPLES R CHINA	1001-4861			CHINESE J INORG CHEM	Chin. J. Inorg. Chem.	JAN	2007	23	1					41	45				5	Chemistry, Inorganic & Nuclear	Chemistry	130EA	WOS:000243781000006		
J	Duo, J; Wen, CQ; Guo, JC; Fan, XP; Li, XW				Duo Ji; Wen ChunQi; Guo JianCi; Fan XiaoPing; Li XiaoWen			4.1 Ga old detrital zircon in western Tibet of China	CHINESE SCIENCE BULLETIN			English	Article						SHRIMP U-Pb dating; detrital zircon; 4.1 Ga; China	CONTINENTAL-CRUST; JACK HILLS; GEOCHRONOLOGY; AUSTRALIA; CRATON; OCEANS	4.1 Ga old detrital zircon was found by SHRIMP U-Pb dating for quartz schist from Buring County in western Tibet, Southwest China. This is the oldest zircon U-Pb age found in China so far. The detrital zircon is a zircon of magmatic origin because its Th/U ratios are 0.76 to 0.86. Two dates older than 4.0 Ga were measured only in one grain. U-Pb ages of 35 measured spots in 24 zircons can be subdivided into 6 groups, corresponding to at least 6 episodes of magmatic activity in the target area. The present results provide an important geochronological constraint on the geological evolution of Qinghai-Tibet Plateau.	Tibet Bur Geol & Mineral Explorat & Dev, Lhasa 850000, Peoples R China; Chengdu Univ Technol, Chengdu 610059, Peoples R China	Duo, J (reprint author), Tibet Bur Geol & Mineral Explorat & Dev, Lhasa 850000, Peoples R China.	duoj@cae.cn						16	18	20	0	6	SCIENCE CHINA PRESS	BEIJING	16 DONGHUANGCHENGGEN NORTH ST, BEIJING 100717, PEOPLES R CHINA	1001-6538			CHINESE SCI BULL	Chin. Sci. Bull.	JAN	2007	52	1					23	26		10.1007/s11434-007-0009-3		4	Multidisciplinary Sciences	Science & Technology - Other Topics	142BV	WOS:000244624600003		
J	Zeng, Y; Ling, XF; Ni, SJ; Zhang, CJ				Zeng, Ying; Ling, Xiao-Feng; Ni, Shi-Jun; Zhang, Cheng-Jiang			Study on the metastable equilibria of the salt lake brine system Li2SO4+Na2SO4+K2SO4+Li2B4O7+Na2B4O7+K2B4O7+H2O at 288 K	JOURNAL OF CHEMICAL AND ENGINEERING DATA			English	Article								An experimental study on phase equilibria at 288 K in the quinary system Li+ + Na+ + K+ + SO42- + B4O72- + H2O was performed using the isothermal evaporation method. Equilibrium solubility and density of the solution were measured. The equilibrium phase diagram for the solution saturated with the salt Li2B2O4 center dot 16H(2)O was constructed. The phase diagram of this system consists of 7 invariant points, 14 univariant curves, and 8 crystallization fields corresponding to potassium tetraborate pentahydrate (K2B4O7 center dot 5H(2)O), borax (Na2B4O7 center dot 10H(2)O), potassium sulfate, lithium sulfate monohydrate (Li2SO4 center dot H2O), sodium sulfate, lithium-potassium sulfate double salt (Li2SO4 center dot K2SO4), lithium-sodium sulfate double salt (Li2SO4 center dot Na2SO4), and potassium-sodium sulfate double salt (3K(2)SO(4)center dot Na2SO4). There are three kinds of double salts formed in the system. The crystallization forms of lithium and potassium borate were K2B4O7 center dot 5H(2)O and Li2B2O4 center dot 16H(2)O, respectively, which are different from the usual forms of K2B4O7 center dot 4H(2)O and Li2B4O7 center dot 3H(2)O that occur at stable equilibrium.	Chengdu Univ Technol, Dept Chem & Chem Engn, Chengdu 610059, Peoples R China; Chengdu Univ Technol, Dept Geochem, Chengdu 610059, Peoples R China	Zeng, Y (reprint author), Chengdu Univ Technol, Dept Chem & Chem Engn, Chengdu 610059, Peoples R China.	zengy@cdut.edu.cn						9	15	17	3	13	AMER CHEMICAL SOC	WASHINGTON	1155 16TH ST, NW, WASHINGTON, DC 20036 USA	0021-9568			J CHEM ENG DATA	J. Chem. Eng. Data	JAN-FEB	2007	52	1					164	167		10.1021/je060334p		4	Thermodynamics; Chemistry, Multidisciplinary; Engineering, Chemical	Thermodynamics; Chemistry; Engineering	124RZ	WOS:000243388900030		
J	Guo, FM; Guo, K; Zhang, CL				Guo, Faming; Guo, Ke; Zhang, Chaolun			Lack of uniformly exponential stabilization for isometric C-0-semigroups under compact perturbation of the generators in Banach spaces	PROCEEDINGS OF THE AMERICAN MATHEMATICAL SOCIETY			English	Article						compact perturbation; isometric C-0-semigroup; exponential stability	CONSERVATIVE-SYSTEMS; HYBRID SYSTEM; CONTROLLABILITY; ELASTICITY; STABILITY; FEEDBACK	This paper is concerned with non-uniformly exponential stabilization for in. nite-dimensional linear systems under compact feedback in Banach spaces. We prove that a compact perturbation of the generator of an isometric C-0-semigroup cannot generate a uniformly exponentially stable C-0-semigroup in a Banach space. Finally, examples are provided to illustrate our result.	Chengdu Univ Technol, Dept Appl Math, Coll Informat Management, Chengdu 610059, Peoples R China; Xihua Univ, Inst Appl Math, Chengdu 610039, Peoples R China	Guo, FM (reprint author), Chengdu Univ Technol, Dept Appl Math, Coll Informat Management, Chengdu 610059, Peoples R China.	guofm@uestc.edu.cn						16	3	3	0	1	AMER MATHEMATICAL SOC	PROVIDENCE	201 CHARLES ST, PROVIDENCE, RI 02940-2213 USA	0002-9939			P AM MATH SOC	Proc. Amer. Math. Soc.		2007	135	6					1881	1887		10.1090/S0002-9939-07-08698-4		7	Mathematics, Applied; Mathematics	Mathematics	139PX	WOS:000244445600034		
J	Li, XD; Masuda, H; Koba, K; Zeng, HA				Li, Xiaodong; Masuda, Harue; Koba, Keisuke; Zeng, Haiao			Nitrogen isotope study on nitrate-contaminated groundwater in the Sichuan Basin, China	WATER AIR AND SOIL POLLUTION			English	Article						ammonium and nitrate ions; groundwater pollution; nitrogen isotopes; pollutant sources; Sichuan Basin	AMMONIA DIFFUSION METHOD; SOUTHWEST CHINA; WET DEPOSITION; NORTHERN CHINA; POLLUTION; DENITRIFICATION; RAIN; ADAPTATION; POLLUTANTS; ATMOSPHERE	We investigated the expansion of NO3--contaminated groundwater in the Sichuan Basin, China. Nitrogen concentrations and isotopic ratios of NH4+ and NO3- were analyzed in groundwater and rain collected from four areas in this basin in order to evaluate the sources of nitrogen pollution. NH4+ in rain, for which delta N-15 values are strongly negative to slightly positive -13.4 to + 2.3%, appears to originate from fertilizers and excretory waste. NO3- in rain (delta N-15: -10.2 to -4.4%) was attributed to NO (x) from automobile exhaust gas. In the studied area, well water sampled from farmyards was found to have the highest delta N-15(NO3) (average: +9.7 +/- 4.7%), indicating contamination by domestic sewage as animal excrement. The lowest delta N-15(NO3) (-0.2 +/- 3.7%), found in spring water, indicates that the studied groundwater samples are widely affected by air contaminants (mainly as nitrogen oxides) resulted from fuel combustions. The delta N-15(NO3) (+3.7 +/- 2.1%) values of well water from farmland are between these levels, suggesting that NO3- contamination results primarily from cultivation using nitrogen fertilizers, although the contribution from animal excrement cannot be excluded. These results demonstrate that the studied groundwater is widely polluted by locally derived nitrogen sources.	Osaka City Univ, Dept Geosci, Sumiyoshi Ku, Osaka 5588585, Japan; Chengdu Univ Technol, Dept Environm & Civil Engn, Chengdu 610059, Peoples R China; Tokyo Inst Technol, Dept Environm Sci & Technol, Yokohama, Kanagawa 2268502, Japan	Li, XD (reprint author), Osaka City Univ, Dept Geosci, Sumiyoshi Ku, Osaka 5588585, Japan.	xdlee2002@yahoo.com	Koba, Keisuke/A-3699-2012	Koba, Keisuke/0000-0003-1942-9811				40	22	34	4	27	SPRINGER	DORDRECHT	VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS	0049-6979			WATER AIR SOIL POLL	Water Air Soil Pollut.	JAN	2007	178	1-4					145	156		10.1007/s11270-006-9186-y		12	Environmental Sciences; Meteorology & Atmospheric Sciences; Water Resources	Environmental Sciences & Ecology; Meteorology & Atmospheric Sciences; Water Resources	124VU	WOS:000243399400013		
