PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	Tuo, XG; Liu, MZ; Wang, L; Yang, JB; Cheng, Y				Tuo, Xianguo; Liu, Mingzhe; Wang, Lei; Yang, Jianbo; Cheng, Yi			A PLS-Based Weighted Artificial Neural Network Approach for Alpha Radioactivity Prediction inside Contaminated Pipes	MATHEMATICAL PROBLEMS IN ENGINEERING			English	Article							PARTIAL LEAST-SQUARES; MODELS	Long-range alpha detection (LRAD) has been used to measure alpha particles emitting contamination inside decommissioned steel pipes. There exists a complex nonlinear relationship between input parameters and measuring results. The input parameters, for example, pipe diameter, pipe length, distance to radioactive source, radioactive source strength, wind speed, and flux, exhibit different contributions to the measuring results. To reflect these characteristics and estimate alpha radioactivity as exactly as possible, a hybrid partial least square back propagation (PLSBP) neural network approach is presented in this paper. In this model, each node in the input layer is weighted, which indicates that different input nodes have different contributions on the system and this finding has been little reported. The weights are determined by the PLS. After this modification, a variety of normal three-layered BP networks are developed. The comparison of computational results of the proposed approach with traditional BP model and experiments confirms its clear advantage for dealing with this complex nonlinear estimation. Thus, an integrated picture of alpha particle activity inside contaminated pipes can be obtained.	[Tuo, Xianguo] Southwest Univ Sci & Technol, Key Subject Lab Natl Def Radioact Waste & Environ, Mianyang 621000, Peoples R China; [Tuo, Xianguo; Liu, Mingzhe; Wang, Lei; Yang, Jianbo; Cheng, Yi] Chengdu Univ Technol, State Key Lab Geohazard Prevent & Geoenvironm Pro, Chengdu 610059, Peoples R China	Liu, MZ (reprint author), Chengdu Univ Technol, State Key Lab Geohazard Prevent & Geoenvironm Pro, Chengdu 610059, Peoples R China.	liumz@cdut.edu.cn			National Natural Science Foundation of China [41025015, 41274108, 41274109]; Scientific and Technological Support Program of Sichuan Province [2013FZ0022]; Creative Team Program of Chengdu University of Technology	The authors gratefully acknowledge the comments and suggestions of the anonymous reviewers, which helped in improving the clarity and the quality of the paper. This work was supported by the National Natural Science Foundation of China (41025015, 41274108, and 41274109), Scientific and Technological Support Program of Sichuan Province (2013FZ0022), and the Creative Team Program of Chengdu University of Technology.		15	1	1	5	10	HINDAWI PUBLISHING CORPORATION	NEW YORK	410 PARK AVENUE, 15TH FLOOR, #287 PMB, NEW YORK, NY 10022 USA	1024-123X	1563-5147		MATH PROBL ENG	Math. Probl. Eng.		2014									517605	10.1155/2014/517605		5	Engineering, Multidisciplinary; Mathematics, Interdisciplinary Applications	Engineering; Mathematics	AE2WF	WOS:000333833200001		
J	Mao, M; Chen, SZ; He, P; Zhang, HL; Liu, HT				Mao, Min; Chen, Shuzhen; He, Ping; Zhang, Hailin; Liu, Hongtao			Facile and economical mass production of graphene dispersions and flakes	JOURNAL OF MATERIALS CHEMISTRY A			English	Article							FEW-LAYER GRAPHENE; FUNCTIONALIZED GRAPHENE; EXFOLIATION; GRAPHITE; REDUCTION; FILMS	Here we illustrate a facile and economical strategy for the bulk production of aqueous graphene dispersions via a simple ball milling process assisted with non-ionic industrial surfactant. Moreover, this surfactant is readily removed using ethanol to acquire high-quality graphene flakes. The fabricated graphene electrode shows excellent high-rate charge-discharge performance suitable for supercapacitor applications.	[Mao, Min; Chen, Shuzhen; Zhang, Hailin; Liu, Hongtao] Cent S Univ, Coll Chem & Chem Engn, Key Lab Resource Chem Nonferrous Met, Minist Educ, Changsha 410083, Peoples R China; [He, Ping] Southwest Univ Sci & Technol, Sch Mat Sci & Engn, Mianyang 621010, Peoples R China	Liu, HT (reprint author), Cent S Univ, Coll Chem & Chem Engn, Key Lab Resource Chem Nonferrous Met, Minist Educ, Changsha 410083, Peoples R China.	liuht@csu.edu.cn	He, Ping/Q-2469-2016		NNSF of China [20976189]; Fundamental Research Funds for the Central Universities [2011JQ024]; Open-End Fund for the Valuable and Precision Instruments of Central South University [CSUZC2013005]	The financial support from the NNSF of China (no. 20976189), the Fundamental Research Funds for the Central Universities (no. 2011JQ024), and the Open-End Fund for the Valuable and Precision Instruments of Central South University (no. CSUZC2013005) is gratefully acknowledged.		22	11	11	2	58	ROYAL SOC CHEMISTRY	CAMBRIDGE	THOMAS GRAHAM HOUSE, SCIENCE PARK, MILTON RD, CAMBRIDGE CB4 0WF, CAMBS, ENGLAND	2050-7488	2050-7496		J MATER CHEM A	J. Mater. Chem. A		2014	2	12					4132	4135		10.1039/c3ta14632d		4	Chemistry, Physical; Energy & Fuels; Materials Science, Multidisciplinary	Chemistry; Energy & Fuels; Materials Science	AC3BB	WOS:000332388900006		
J	Cheng, H; Xie, HQ; Liu, YH; Li, ZH; Wu, Y				Cheng Hui; Xie Hong-Quan; Liu Ying-Hui; Li Zheng-Hong; Wu Yang			Experimental researches of a four-cavity intense relativistic klystron amplifier	ACTA PHYSICA SINICA			Chinese	Article						four-cavity intense relativistic klystron; electromagnectism; high-order mode oscillation; avoided		This paper described a high-order mode oscillation phenomenon, in the simulation of four-cavity intense relativistic klystron amplifier(IRKA). And we have analyzed the cause of this kind of oscillation, and explored the suppression methods for the whole tube. Two-dimensional and three-dimensional electromagnetism simulation software are used to study the influence of parameter's changes (such as the oscillation frequency of cavities, the cavity Q value, the length of drift tube, and the characteristic impedance) on the high-order mode oscillation. The effectiveness of the high-order mode oscillation suppression methods is verified by simulation. Then, by optimizing the structure of IRKA, we have achieved an output microwave with a power of 2.13 GW, a gain of 60 dB and an efficiency of 26 % in simulation, and the high-mode oscillation is avoided effectively. Finally, an output microwave with a power of 1.9 GW, a gain of 61 dB, and an efficiency of 24 % is gained in the experiment.	[Cheng Hui; Liu Ying-Hui] Univ Elect Sci & Technol China, Sch Phys Elect, Chengdu 610000, Peoples R China; [Cheng Hui; Li Zheng-Hong; Wu Yang] CAEP, Inst Appl Elect, Sci & Technol High Power Microwave Lab, Mianyang 621900, Peoples R China; [Xie Hong-Quan] Southwest Univ Sci & Technol, Mianyang 621010, Peoples R China	Cheng, H (reprint author), Univ Elect Sci & Technol China, Sch Phys Elect, Chengdu 610000, Peoples R China.	chenghui026@126.com			National Natural Science Foundation of China [61271109]	Project supported by the National Natural Science Foundation of China (Grant No. 61271109).		13	1	1	1	5	CHINESE PHYSICAL SOC	BEIJING	P O BOX 603, BEIJING 100080, PEOPLES R CHINA	1000-3290			ACTA PHYS SIN-CH ED	Acta Phys. Sin.	JAN	2014	63	1							018402	10.7498/aps.63.018402		7	Physics, Multidisciplinary	Physics	AB8GU	WOS:000332029100051		
J	Huang, CL; Zhang, JC; Diao, KD; Zeng, Y; Yi, Y; Cao, LF; Wang, HB				Huang Cheng-Long; Zhang Ji-Cheng; Diao Kai-Di; Zeng Yong; Yi Yong; Cao Lei-Feng; Wang Hong-Bin			Fabrication and optical property characterization of quantum-dot-array diffraction grating with single order diffraction based on focused ion beam	ACTA PHYSICA SINICA			Chinese	Article						focused ion beam(FIB); quantum-dot-array diffraction grating(QDADG); single order diffraction	SCANNING-ELECTRON-MICROSCOPY; SPECTROSCOPY	Quantum-dot-array diffraction grating(QDADG), with an area of 2 0 0 mu m x 2 0 0 mu m, a line density of 500 line/mm, an aperture size of 800 nm and a gold absorber of 500 nm thick, is successfully fabricated by focused ion beams. The diffraction properties and relative diffraction efficiencies of QDADG are measured at different transfer distance for 442 nm laser. It is shown that the high-order diffraction is removed from the spectra with only the +/- 1 and 0 order diffraction lines reserved. Moreover, in accordance with the calculated values obtained using the grating equation, variations of space between the 1st order and the 0th order increase gradually with the increase of transfer distance.	[Huang Cheng-Long; Yi Yong] Southwest Univ Sci & Technol, State Key Lab Cultivat Base Nonmetal Composites &, Mianyang 621010, Peoples R China; [Huang Cheng-Long; Yi Yong] Southwest Univ Sci & Technol, State Key Lab Cultivat Base Nonmetal Composites &, Mianyang 621010, Peoples R China; [Huang Cheng-Long; Yi Yong] Southwest Univ Sci & Technol, Lab Extreme Condit Matter Properties, Mianyang 621010, Peoples R China; [Huang Cheng-Long; Zhang Ji-Cheng; Diao Kai-Di; Zeng Yong; Cao Lei-Feng; Wang Hong-Bin] China Acad Engn Phys, Res Ctr Laser Fus, Mianyang 621900, Peoples R China	Wang, HB (reprint author), China Acad Engn Phys, Res Ctr Laser Fus, Mianyang 621900, Peoples R China.	willking3@126.com			Open Foundation of Key Laboratory for Nonmetal Composites and Functional Materials of Sichuan Province, China [11zxfk19]	Project supported by the Open Foundation of Key Laboratory for Nonmetal Composites and Functional Materials of Sichuan Province, China (Grant No. 11zxfk19).		19	3	4	1	12	CHINESE PHYSICAL SOC	BEIJING	P O BOX 603, BEIJING 100080, PEOPLES R CHINA	1000-3290			ACTA PHYS SIN-CH ED	Acta Phys. Sin.	JAN	2014	63	1							018101	10.7498/aps.63.018101		5	Physics, Multidisciplinary	Physics	AB8GU	WOS:000332029100045		
J	Li, J; Wang, NS; Song, YL; Peng, RF				Li, Jing; Wang, Nan-Sheng; Song, Yue-Li; Peng, Ru-Fang			Synthesis and Characterization of Ti4+-Doped LiFePO4 Composite Cathode Materials	ASIAN JOURNAL OF CHEMISTRY			English	Article						Carbothermal method; LiFePO4; Fe2O3; Ti doping	RECHARGEABLE LITHIUM BATTERIES; PERFORMANCE	LiFe0.98Ti0.02PO4/C composite cathode material was synthesized from nanocrystalline Fe2O3 through mechanical activation process, followed by carbothermal reduction reaction in the presence of Li2CO3 and NH4H2PO4, The composition, crystalline structure and morphology of the prepared powders were investigated With XRD and SEM. Electrochemical tests indicated that the Ti-doping of carbon coated LiFePO4 did not affect the olivine structure of the iron phosphate but obviously improve its discharge capacity and rate capability, which would be ascribed to the increased and larger lattice parameters and electronic conductivity,	[Li, Jing; Wang, Nan-Sheng; Song, Yue-Li; Peng, Ru-Fang] Southwest Univ Sci & Technol, Sch Mat Sci & Engn, Mianyang 621010, Peoples R China	Li, J (reprint author), Southwest Univ Sci & Technol, Sch Mat Sci & Engn, Mianyang 621010, Peoples R China.	xy13787103391@126.com			National 863 plans Project [2013 AA 050905]	The work is partially supported by National 863 plans Project (2013 AA 050905).		8	0	0	4	13	ASIAN JOURNAL OF CHEMISTRY	SAHIBABAD	11/100 RAJENDRA NAGAR, SECTOR 3,, SAHIBABAD 201 005, GHAZIABAD, INDIA	0970-7077	0975-427X		ASIAN J CHEM	Asian J. Chem.	JAN	2014	26	2	B				353	356				4	Chemistry, Multidisciplinary	Chemistry	AB1ZK	WOS:000331592600010		
J	Wen, QN; Wan, SR; Liu, ZL; Xu, S; Wang, HR; Yang, B				Wen, Qiaonong; Wan, Suiren; Liu, Zengli; Xu, Shuang; Wang, Hairui; Yang, Biao			Ultrasound Contrast Agents and Ultrasound Molecular Imaging	JOURNAL OF NANOSCIENCE AND NANOTECHNOLOGY			English	Review						Targeted Microbubble Contrast Agents; Acoustic Characteristics of Microbubbles; Ultrasound Molecular Imaging; Ultrasound Harmonic Imaging	DUAL-COLOR HYBRIDIZATION; SINGLE-BASE EXTENSION; MAGNETIC NANOPARTICLES ARRAY; PERIPHERAL ARTERIAL-DISEASE; SOUND FIELD CALCULATION; CARBON PASTE ELECTRODE; PSEUDOMONAS-AERUGINOSA; IN-VIVO; DNA HYBRIDIZATION; RAPID DETECTION	Ultrasound imaging in combination with microbubble contrast agents has demonstrated its potential for molecular imaging of vascular targets. In this article, we systematically review the technologies related to ultrasound molecular imaging. First, we introduce the basic principles of ultrasound molecular imaging. Then, we discuss ultrasound microbubble contrast agents. This includes selection requirements for targeted contrast agent ligands and receptors, targeted ultrasound contrast agent preparation, targeted ultrasound contrast agent ligands connection methods, and microbubble ultrasound contrast agent safety issues. The use of ultrasound molecular imaging in diagnosis and treatment, as well as some issues relating to high intensity focused ultrasound and ultrasound molecular imaging applications in disease diagnosis are also discussed. Applications include detection of inflammation, thrombus, tumors, and neovascularization. Consideration is also given to the acoustic characteristics of microbubbles and the acoustic principles underlying microbubble ultrasound imaging. Several microbubble scattering models are highlighted (including the Rayleigh-Plesset model, the Rayleigh-Plesset-Noltingk-Neppiras-Poritsky model, the Herring model, the Marmottant model, and the non-spherical bubble dynamics model). The interaction between two microbubbles and the effect of radiation on the microbubbles is also discussed. Finally, from an engineering perspective, we summarize the techniques used to improve the quality of ultrasound molecular images (harmonic imaging, perfusion imaging, and deconvolution technology). It is inevitable that ultrasound molecular imaging will continue to mature and can be expected to play an increasingly larger role in diagnosis and treatment of human diseases in the near future.	[Wen, Qiaonong] Southwest Univ Sci & Technol, Sch Informat Engn, Mianyang 621010, Peoples R China; [Wan, Suiren] Southeast Univ, Med Elect Lab, Nanjing 210096, Jiangsu, Peoples R China; [Wen, Qiaonong; Liu, Zengli; Wang, Hairui; Yang, Biao] Kunming Univ Sci & Technol, Sch Informat Engn & Automat, Kunming 650500, Peoples R China; [Xu, Shuang] Southeast Univ, Sch Comp Sci & Engn, Nanjing 210096, Jiangsu, Peoples R China	Wen, QN (reprint author), Southwest Univ Sci & Technol, Sch Informat Engn, Mianyang 621010, Peoples R China.				National Key Program for Developing Basic Research of China (973 Program) [2010CB933903]; National Natural Science Foundation of China [61271007, 61263023]	We acknowledge the financial supports of the National Key Program for Developing Basic Research of China (973 Program: 2010CB933903), National Natural Science Foundation of China (Nos. 61271007, 61263023).		331	14	15	5	73	AMER SCIENTIFIC PUBLISHERS	VALENCIA	26650 THE OLD RD, STE 208, VALENCIA, CA 91381-0751 USA	1533-4880	1533-4899		J NANOSCI NANOTECHNO	J. Nanosci. Nanotechnol.	JAN	2014	14	1					190	209		10.1166/jnn.2014.9114		20	Chemistry, Multidisciplinary; Nanoscience & Nanotechnology; Materials Science, Multidisciplinary; Physics, Applied; Physics, Condensed Matter	Chemistry; Science & Technology - Other Topics; Materials Science; Physics	AB5BM	WOS:000331803900011	24730259	
J	Song, SQ; Ma, JJ; Cao, K; Chang, GJ; Huang, YW; Yang, JX				Song, Shiqiang; Ma, Jiajun; Cao, Ke; Chang, Guanjun; Huang, Yawen; Yang, Junxiao			Synthesis of a novel dicyclic silicon-/phosphorus hybrid and its performance on flame retardancy of epoxy resin	POLYMER DEGRADATION AND STABILITY			English	Article						Epoxy resin; Flame retardancy; Silicon-/phosphorus hybrid; Condensation polymerization	POLYCARBONATE/SILICONE ACRYLATE RUBBER/BISPHENOL; PC/SIR/BDP/ZINC BORATE PC/SIR/BDP/ZNB; CAGED BICYCLIC PHOSPHATE; SOLID-STATE NMR; THERMAL-DEGRADATION; STRUCTURAL-CHARACTERIZATION; CURING AGENTS; FIRE RESIDUES; DOPO-POSS; PHOSPHORUS	A novel silicon-/phosphorus hybrid (SDPS) was synthesized by a condensation polymerization of diphenylhydroxysilane and spirocyclic pentaerythritol di(phosphate monochloride). The use of SOPS and the cooperative use of SDPS with P-N hybrid in flame retardant epoxy resin (EP) were investigated. Limiting oxygen index and cone calorimeter tests showed that the loading of SDPS and the cooperative use of SDPS and P-N hybrid in EP provided enhanced fire resistance. TGA, TG-FTIR and SEM measurements revealed that the enhancement in fire resistance was arising from the formation of a compact honeycomb carbonaceous structure hybridized by silica, the good char forming ability and the inhibition of flammable gas release. Further analysis from Raman spectra revealed that the compact carbonaceous layer may be originated from an increase in ordering of amorphous carbonaceous layer. (c) 2013 Elsevier Ltd. All rights reserved.	[Huang, Yawen] Southwest Univ Sci & Technol, State Key Lab Cultivat Base Nonmet Composite & Fu, Mianyang 621010, Peoples R China; Southwest Univ Sci & Technol, Sch Mat Sci & Engn, Mianyang 621010, Peoples R China	Huang, YW (reprint author), Southwest Univ Sci & Technol, State Key Lab Cultivat Base Nonmet Composite & Fu, Mianyang 621010, Peoples R China.	huangyawen@swust.edu.cn; yangjunxiao@swust.edu.cn	Ma, Jiajun/F-9063-2011	Ma, Jiajun/0000-0002-1384-1445	China-NSFC [51107106]; Youth Foundation Incubation Program of Sichuan Province [2011JQ0042]; Postgraduate Innovation Fund Project of Southwest University of Science and Technology [13ycjj08]; Innovation Team Foundation Incubation Program of Sichuan Province	This work was supported by the China-NSFC (Grant No 51107106), the Youth Foundation Incubation Program of Sichuan Province (Grant No 2011JQ0042), Postgraduate Innovation Fund Project of Southwest University of Science and Technology (Grant No 13ycjj08) and the Innovation Team Foundation Incubation Program of Sichuan Province.		35	11	14	10	118	ELSEVIER SCI LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND	0141-3910	1873-2321		POLYM DEGRAD STABIL	Polym. Degrad. Stabil.	JAN	2014	99						43	52		10.1016/j.polymdegradstab.2013.12.013		10	Polymer Science	Polymer Science	AB9RV	WOS:000332134300006		
J	Chen, J; Li, BY				Chen, Jian; Li, Bingyu			On a Periodic Solution of the 4-Body Problems	ADVANCES IN MATHEMATICAL PHYSICS			English	Article							CENTRAL CONFIGURATIONS; PLANAR	We study the necessary and sufficient conditions on the masses for the periodic solution of planar 4-body problems, where three particles locate at the vertices of an equilateral triangle and rotate with constant angular velocity about a resting particle. We prove that the above periodic motion is a solution of Newtonian 4-body problems if and only if the resting particle is at the origin and the masses of the other three particles are equal and their angular velocity satisfies a special condition.	[Chen, Jian; Li, Bingyu] Sichuan Univ, Math Coll, Chengdu 610064, Sichuan, Peoples R China; [Chen, Jian] Southwest Univ Sci & Technol, Sch Sci, Mianyang 621010, Sichuan, Peoples R China	Chen, J (reprint author), Sichuan Univ, Math Coll, Chengdu 610064, Sichuan, Peoples R China.	jamchen1@163.com			NSF of China	The authors sincerely express their gratitude to Professor Shiqing Zhang for his help and guidance. This work is partially supported by NSF of China.		6	0	0	0	4	HINDAWI PUBLISHING CORPORATION	NEW YORK	410 PARK AVENUE, 15TH FLOOR, #287 PMB, NEW YORK, NY 10022 USA	1687-9120	1687-9139		ADV MATH PHYS	Adv. Math. Phys.		2014									478495	10.1155/2014/478495		3	Physics, Mathematical	Physics	AB4JU	WOS:000331756600001		
J	Li, D; Zhong, GQ				Li, Di; Zhong, Guo-Qing			Synthesis and Crystal Structure of the Bioinorganic Complex [Sb(Hedta)]center dot 2H(2)O	BIOINORGANIC CHEMISTRY AND APPLICATIONS			English	Article							METAL-ORGANIC FRAMEWORK; CHELATION-THERAPY; ANTIMONY COMPLEXES; CONTROLLED TRIAL; HEART-DISEASE; NETWORKS; BEHAVIOR	The antimony(III) complex [Sb(Hedta)]center dot 2H(2)O was synthesized with ethylenediaminetetraacetic acid (H(4)edta) and antimonous oxide as main raw materials in aqueous solution. The composition and structure of the complex were characterized by elemental analysis, infrared spectra, single crystal X-ray diffraction, X-ray powder diffraction, thermogravimetry, and differential scanning calorimetry. The crystal structure of the antimony(III) complex belongs to orthorhombic system, space group Pna2(1), with cell parameters of a = 18.4823(18) angstrom, b = 10.9408(12) angstrom, c = 7.3671(5) angstrom, V = 1489.7(2) angstrom(3), Z = 4, and D-c = 1.993 gcm(-3) . The Sb(III) ion is five- coordinated by two amido N atoms and three carboxyl O atoms froma single Hedta(3-) ligand, forming a distorted trigonal bipyramid geometry. The thermal decomposition processes of the complex include dehydration, oxidation, and pyrolysis of the ligand, and the last residue is Sb2O3 at the temperature of 570 degrees C.	[Li, Di; Zhong, Guo-Qing] Southwest Univ Sci & Technol, Sch Mat Sci & Engn, State Key Lab Cultivat Base Nonmet Composite & Fu, Mianyang 621010, Peoples R China	Zhong, GQ (reprint author), Southwest Univ Sci & Technol, Sch Mat Sci & Engn, State Key Lab Cultivat Base Nonmet Composite & Fu, Mianyang 621010, Peoples R China.	zgq316@163.com			National Natural Science Foundation of China [21201142]; Scientific Research Funds of Sichuan Provincial Education Department of China [10ZA016]	The authors gratefully acknowledge the financial support from the National Natural Science Foundation of China (no. 21201142) and the Scientific Research Funds of Sichuan Provincial Education Department of China (no. 10ZA016). The authors are very grateful to State Key Laboratory Cultivation Base for Nonmetal Composite and Functional Materials and Engineering Research Center of Biomass Materials of Education Ministry for the testing.		30	1	1	0	11	HINDAWI PUBLISHING CORPORATION	NEW YORK	410 PARK AVENUE, 15TH FLOOR, #287 PMB, NEW YORK, NY 10022 USA	1565-3633	1687-479X		BIOINORG CHEM APPL	Bioinorg. Chem. Appl.		2014									461605	10.1155/2014/461605		7	Biochemistry & Molecular Biology; Chemistry, Inorganic & Nuclear; Chemistry, Organic	Biochemistry & Molecular Biology; Chemistry	AB5PH	WOS:000331840300001		
J	Ding, MT; Hu, KH				Ding, Mingtao; Hu, Kaiheng			Susceptibility mapping of landslides in Beichuan County using cluster and MLC methods	NATURAL HAZARDS			English	Article						Susceptibility mapping; Landslide; Clustering analysis; Beichuan County	GIS; EARTHQUAKE; INFORMATION; REGION; TURKEY	Cluster analysis and maximum likelihood classification (MLC) are exploited to map the post-earthquake landslide susceptibility in Beichuan County that was affected by the Ms 8.0 Wenchuan earthquake. The methodology is applicable even if there is short of training data. Six effective factors are chosen for mapping the susceptibility, including land use, seismic intensity, average annual rainfall, relative relief, slop gradient and lithology. Four clusters are grouped from sampling grid cells by k-means clustering approach. MLC classifies all the cells in the study area into the four clusters according to their statistical characteristics. Four susceptibility classes (extreme low, low, moderate and high) are assigned to these clusters applying expert experience and hazard density. The final map gives a reasonable assessment of post-earthquake landslide susceptibility in Beichuan County. Comparing with the pre-earthquake susceptibility map made in Beichuan County geological disaster survey project, the result t using cluster and MLC classification has a better agreement with the dot density value of post-earthquake landslides in Beichuan County. The susceptibility map can be used to identify safety spots within the high danger area, which are suitable for habitations and facilities. It is also found that more landslides are densely concentrated at the boundary between high and moderate regions, and between high and extreme low regions.	[Ding, Mingtao] Southwest Univ Sci & Technol, Sch Environm & Resources, Mianyang 621010, Peoples R China; [Ding, Mingtao; Hu, Kaiheng] Chinese Acad Sci, Key Lab Mt Hazards & Earth Surface Proc, Chengdu 610041, Peoples R China; [Hu, Kaiheng] Chinese Acad Sci, Inst Mt Hazards & Environm, Chengdu 610041, Peoples R China	Hu, KH (reprint author), Chinese Acad Sci, Inst Mt Hazards & Environm, Chengdu 610041, Peoples R China.	mingtaoding@163.com; khhu@imde.ac.cn			National Natural Science Foundation of China [41101164, 41371185]; Chinese Academy Sciences [KZCX2-YW-Q03-5]; National Basic Research Program of China (973 Program) [2011CB409902]	This work has been funded by the National Natural Science Foundation of China (Grant No. 41101164 and 41371185), the Project Group of Knowledge Innovation Program of Chinese Academy Sciences (KZCX2-YW-Q03-5) and the National Basic Research Program of China (973 Program) (Grant No. 2011CB409902).		15	5	5	4	21	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0921-030X	1573-0840		NAT HAZARDS	Nat. Hazards	JAN	2014	70	1					755	766		10.1007/s11069-013-0854-0		12	Geosciences, Multidisciplinary; Meteorology & Atmospheric Sciences; Water Resources	Geology; Meteorology & Atmospheric Sciences; Water Resources	AA9CR	WOS:000331391800038		
J	Zhang, J; Liang, Y; Li, LC; Xu, SH				Zhang, Jun; Liang, Yan; Li, Liang-Chun; Xu, Shi-Hai			Suberosanones A-C, New Metabolites Possessing Cyclopentenone System from the South China Sea Gorgonian Coral Subergorgia suberosa	HELVETICA CHIMICA ACTA			English	Article						Subergorgia suberosa; Lactones; Metabolites; Suberosanones A-C; Corals	DERIVATIVES; CARDIOTOXIN; ACID	Two unusual novel bicyclic lactones, suberosanones A and B (1 and 2, resp.), characterized by the co-occurrence of cyclopentenone and butanolide rings within the same molecule, along with one tricyclic cyclopentenone derivative, suberosanone C (3), were isolated from the South China Sea gorgonian coral Subergorgia suberosa. Their structures were unambiguously established by detailed spectroscopic analyses (NMR, IR, and HR-MS). The absolute configurations of 1 and 2 were determined by quantum-chemical calculations using the time-dependent density-functional theory (TDDFT) method. All compounds showed neither antifouling activity against Balanus amphitrite larvae settlement nor antibacterial activity against a panel of bacterial strains at concentrations up to 25 mu g/ml.	[Zhang, Jun; Xu, Shi-Hai] Jinan Univ, Coll Pharm, Guangzhou 510632, Guangdong, Peoples R China; [Zhang, Jun; Xu, Shi-Hai] Jinan Univ, Dept Chem, Guangzhou 510632, Guangdong, Peoples R China; [Li, Liang-Chun] Southwest Univ Sci & Technol, Sch Life Sci & Engn, Mianyang 621010, Peoples R China; [Liang, Yan; Li, Liang-Chun] Hong Kong Univ Sci & Technol, Sch Sci, Div Life Sci, Hong Kong, Hong Kong, Peoples R China	Li, LC (reprint author), Hong Kong Univ Sci & Technol, Sch Sci, Div Life Sci, Hong Kong, Hong Kong, Peoples R China.	lilc76@gmail.com; txush@jnu.edu.cn	Li, Liangchun/A-2805-2009	Li, Liangchun/0000-0002-4343-0727	National Marine '863' Project [2013AA092902]; National Natural Science Fund [21172094]; Guangdong Technology Project [2011A08050407]; Tianhe Technology Project [2006Z3-E4041]; Biotechnology Research Institute at the Hong Kong University of Science and Technology	The authors thank Dr. Yu Cao (Department of Chemistry, School of Science, Hong Kong University of Science and Technology) for conducting HR-MS experiments and Mr. Rui Feng (Division of Life Science, School of Science, Hong Kong University of Science and Technology) for performing NMR experiments. The research work was financially supported by grants from the National Marine '863' Project (No. 2013AA092902), the National Natural Science Fund (No. 21172094), the Guangdong Technology Project (No. 2011A08050407), and the Tianhe Technology Project (No. 2006Z3-E4041). The authors are deeply grateful to the support from the Biotechnology Research Institute at the Hong Kong University of Science and Technology. The support of the Supercomputing Center, CNIC, for CAS computer time is also acknowledged.		27	3	4	1	8	WILEY-V C H VERLAG GMBH	WEINHEIM	BOSCHSTRASSE 12, D-69469 WEINHEIM, GERMANY	0018-019X	1522-2675		HELV CHIM ACTA	Helv. Chim. Acta	JAN	2014	97	1					128	136		10.1002/hlca.201300296		9	Chemistry, Multidisciplinary	Chemistry	AA1OP	WOS:000330865900014		
